student_id,plan,date_start,date_end
280827,Annually,2022-07-08,2022-10-31
280818,Annually,2022-07-08,2022-10-31
275045,Monthly,2022-07-09,2022-08-09
263076,Monthly,2022-07-09,2022-08-09
270175,Monthly,2022-07-09,2022-08-09
265906,Monthly,2022-07-09,2022-08-09
270042,Monthly,2022-07-09,2022-08-09
266455,Monthly,2022-07-09,2022-08-09
280946,Annually,2022-07-09,2022-08-11
280954,Annually,2022-07-10,2022-10-31
280850,Monthly,2022-07-10,2022-08-10
280868,Annually,2022-07-10,2022-10-31
259965,Monthly,2022-07-10,2022-08-10
270240,Quarterly,2022-07-10,2022-10-10
274464,Monthly,2022-07-10,2022-08-10
280412,Annually,2022-07-10,2022-10-31
280208,Annually,2022-07-10,2022-10-31
281018,Annually,2022-07-10,2022-10-31
280207,Annually,2022-07-10,2022-10-31
266462,Monthly,2022-07-10,2022-08-10
278833,Monthly,2022-07-11,2022-08-11
281071,Monthly,2022-07-11,2022-08-11
280249,Annually,2022-07-11,2022-10-31
280396,Annually,2022-07-11,2022-10-31
273423,Monthly,2022-07-11,2022-08-11
277410,Monthly,2022-07-11,2022-08-11
260833,Monthly,2022-07-11,2022-08-11
275800,Monthly,2022-07-11,2022-08-11
266894,Monthly,2022-07-12,2022-08-12
281200,Monthly,2022-07-12,2022-08-12
270517,Monthly,2022-07-12,2022-08-12
281095,Annually,2022-07-12,2022-10-31
281243,Annually,2022-07-12,2022-10-31
280849,Annually,2022-07-12,2022-10-31
273695,Monthly,2022-07-12,2022-08-12
277521,Monthly,2022-07-12,2022-08-12
270460,Monthly,2022-07-12,2022-08-12
281324,Annually,2022-07-12,2022-10-31
277562,Monthly,2022-07-12,2022-08-12
270616,Monthly,2022-07-13,2022-08-13
262260,Monthly,2022-07-13,2022-08-13
281331,Annually,2022-07-13,2022-10-31
263483,Monthly,2022-07-13,2022-08-13
266814,Monthly,2022-07-13,2022-08-13
281210,Annually,2022-07-13,2022-07-13
260173,Quarterly,2022-07-13,2022-10-13
259996,Monthly,2022-07-13,2022-08-13
279404,Monthly,2022-07-13,2022-08-13
281297,Monthly,2022-07-13,2022-08-13
280613,Annually,2022-07-13,2022-10-31
281196,Monthly,2022-07-13,2022-08-13
281440,Annually,2022-07-13,2022-10-31
273862,Monthly,2022-07-13,2022-08-13
266616,Monthly,2022-07-13,2022-08-13
281447,Annually,2022-07-13,2022-10-31
260465,Monthly,2022-07-14,2022-08-14
265848,Monthly,2022-07-14,2022-08-14
281512,Monthly,2022-07-14,2022-08-14
270811,Monthly,2022-07-14,2022-08-14
280913,Annually,2022-07-14,2022-10-31
280863,Annually,2022-07-14,2022-10-31
278366,Annually,2022-07-15,2022-10-31
277715,Monthly,2022-07-15,2022-08-15
270247,Monthly,2022-07-15,2022-08-15
277880,Monthly,2022-07-15,2022-08-15
281631,Monthly,2022-07-15,2022-08-15
275786,Monthly,2022-07-15,2022-08-15
280689,Monthly,2022-07-15,2022-08-15
280825,Annually,2022-07-15,2022-10-31
281609,Monthly,2022-07-15,2022-08-15
281299,Annually,2022-07-15,2022-10-31
263690,Monthly,2022-07-15,2022-08-15
277953,Monthly,2022-07-15,2022-08-15
276542,Monthly,2022-07-15,2022-08-15
272596,Quarterly,2022-07-16,2022-10-16
277866,Monthly,2022-07-16,2022-08-16
260646,Monthly,2022-07-16,2022-08-16
269874,Quarterly,2022-07-16,2022-07-20
272175,Monthly,2022-07-16,2022-07-18
267546,Monthly,2022-07-16,2022-08-16
281753,Monthly,2022-07-16,2022-08-16
281769,Monthly,2022-07-16,2022-08-16
280932,Annually,2022-07-16,2022-08-09
274166,Monthly,2022-07-16,2022-08-16
277803,Monthly,2022-07-16,2022-08-16
277814,Monthly,2022-07-16,2022-08-16
279508,Monthly,2022-07-16,2022-08-16
275570,Monthly,2022-07-17,2022-08-17
281796,Monthly,2022-07-17,2022-08-17
263913,Monthly,2022-07-17,2022-08-17
268242,Monthly,2022-07-17,2022-08-17
277821,Monthly,2022-07-17,2022-08-17
281787,Annually,2022-07-17,2022-10-31
275173,Monthly,2022-07-18,2022-08-18
278143,Monthly,2022-07-18,2022-08-18
267721,Monthly,2022-07-18,2022-08-18
281714,Annually,2022-07-18,2022-10-31
272792,Monthly,2022-07-18,2022-08-18
281742,Annually,2022-07-18,2022-10-31
281961,Monthly,2022-07-18,2022-08-18
281925,Annually,2022-07-18,2022-10-31
271841,Annually,2022-07-18,2022-10-31
273161,Annually,2022-07-18,2022-10-31
281989,Annually,2022-07-18,2022-10-31
281992,Monthly,2022-07-18,2022-08-18
281993,Annually,2022-07-18,2022-10-31
259190,Annually,2022-07-18,2022-10-31
270824,Monthly,2022-07-18,2022-08-18
280121,Annually,2022-07-18,2022-10-31
282010,Annually,2022-07-18,2022-10-31
270988,Monthly,2022-07-18,2022-08-18
282022,Annually,2022-07-18,2022-10-31
279228,Annually,2022-07-18,2022-10-31
278611,Annually,2022-07-18,2022-10-31
274276,Monthly,2022-07-18,2022-08-18
277242,Annually,2022-07-19,2022-10-31
277864,Monthly,2022-07-19,2022-07-19
277864,Annually,2022-07-19,2022-10-31
267930,Monthly,2022-07-19,2022-08-19
282045,Annually,2022-07-19,2022-07-19
280821,Annually,2022-07-19,2022-10-31
282094,Monthly,2022-07-19,2022-08-19
282107,Annually,2022-07-19,2022-07-25
273852,Annually,2022-07-19,2022-10-31
271306,Annually,2022-07-19,2022-10-31
282124,Annually,2022-07-19,2022-10-31
274402,Monthly,2022-07-20,2022-08-20
282136,Annually,2022-07-20,2022-10-31
268045,Monthly,2022-07-20,2022-08-20
269984,Monthly,2022-07-20,2022-08-20
282066,Annually,2022-07-20,2022-10-31
274433,Monthly,2022-07-20,2022-08-20
282164,Annually,2022-07-20,2022-10-31
278509,Monthly,2022-07-20,2022-08-20
277782,Annually,2022-07-20,2022-08-08
259486,Annually,2022-07-20,2022-10-31
264228,Annually,2022-07-20,2022-10-31
278055,Monthly,2022-07-20,2022-08-20
280547,Monthly,2022-07-20,2022-08-20
270245,Annually,2022-07-20,2022-10-31
281453,Annually,2022-07-20,2022-10-31
274589,Monthly,2022-07-20,2022-08-20
271338,Monthly,2022-07-20,2022-08-20
282021,Annually,2022-07-20,2022-08-02
282121,Annually,2022-07-20,2022-10-31
282214,Annually,2022-07-21,2022-10-31
278101,Annually,2022-07-21,2022-10-31
269874,Quarterly,2022-07-21,2022-08-16
278890,Annually,2022-07-21,2022-10-31
278326,Monthly,2022-07-21,2022-07-21
264417,Monthly,2022-07-21,2022-08-21
281966,Annually,2022-07-21,2022-10-31
261333,Annually,2022-07-21,2022-10-31
260646,Annually,2022-07-21,2022-10-31
278788,Monthly,2022-07-21,2022-08-21
263934,Monthly,2022-07-21,2022-08-21
268857,Monthly,2022-07-21,2022-08-21
282218,Annually,2022-07-21,2022-10-31
282273,Annually,2022-07-21,2022-10-31
281010,Monthly,2022-07-21,2022-08-21
282207,Annually,2022-07-21,2022-10-31
282283,Annually,2022-07-21,2022-10-31
282290,Annually,2022-07-22,2022-07-27
282291,Annually,2022-07-22,2022-10-31
281671,Annually,2022-07-22,2022-10-31
261972,Annually,2022-07-22,2022-10-31
261828,Monthly,2022-07-22,2022-08-22
272050,Annually,2022-07-22,2022-10-31
266187,Annually,2022-07-22,2022-10-31
282322,Annually,2022-07-22,2022-08-17
281522,Annually,2022-07-22,2022-10-31
282330,Annually,2022-07-22,2022-10-31
268113,Monthly,2022-07-22,2022-08-22
282344,Annually,2022-07-22,2022-10-31
282352,Annually,2022-07-22,2022-10-31
282356,Annually,2022-07-22,2022-10-31
282362,Annually,2022-07-22,2022-10-31
282371,Annually,2022-07-23,2022-10-31
278958,Monthly,2022-07-23,2022-08-23
275307,Annually,2022-07-23,2022-10-31
272089,Annually,2022-07-23,2022-10-31
282391,Annually,2022-07-23,2022-10-31
282393,Annually,2022-07-23,2022-10-31
269748,Annually,2022-07-23,2022-10-31
282336,Annually,2022-07-23,2022-10-31
282426,Annually,2022-07-23,2022-10-31
278685,Annually,2022-07-23,2022-10-31
282149,Annually,2022-07-23,2022-10-31
282443,Annually,2022-07-23,2022-10-31
282446,Annually,2022-07-23,2022-10-31
282430,Annually,2022-07-23,2022-10-31
267498,Monthly,2022-07-24,2022-08-24
282462,Annually,2022-07-24,2022-10-31
280953,Annually,2022-07-24,2022-10-31
270363,Monthly,2022-07-24,2022-07-25
282500,Annually,2022-07-24,2022-10-31
282503,Annually,2022-07-24,2022-10-31
272144,Annually,2022-07-24,2022-10-31
281885,Annually,2022-07-24,2022-10-31
281528,Annually,2022-07-25,2022-10-31
281337,Annually,2022-07-25,2022-10-31
277012,Monthly,2022-07-25,2022-08-25
274904,Monthly,2022-07-25,2022-08-25
282541,Annually,2022-07-25,2022-10-31
282402,Annually,2022-07-25,2022-10-31
282546,Annually,2022-07-25,2022-10-31
282560,Annually,2022-07-25,2022-10-31
282572,Annually,2022-07-25,2022-10-31
282576,Annually,2022-07-25,2022-10-31
272145,Annually,2022-07-25,2022-10-31
282580,Annually,2022-07-25,2022-10-31
271664,Monthly,2022-07-25,2022-08-25
282539,Annually,2022-07-25,2022-10-31
281802,Monthly,2022-07-25,2022-08-25
268129,Monthly,2022-07-25,2022-08-25
282582,Annually,2022-07-25,2022-10-31
282591,Annually,2022-07-25,2022-10-31
280834,Annually,2022-07-25,2022-10-31
282595,Annually,2022-07-25,2022-10-31
282504,Annually,2022-07-25,2022-10-31
282603,Annually,2022-07-25,2022-10-31
267195,Monthly,2022-07-25,2022-08-25
282608,Annually,2022-07-25,2022-10-31
281608,Annually,2022-07-25,2022-10-31
282614,Annually,2022-07-25,2022-10-31
282617,Annually,2022-07-25,2022-10-31
277866,Annually,2022-07-26,2022-10-31
282629,Annually,2022-07-26,2022-10-31
282637,Annually,2022-07-26,2022-10-31
282638,Monthly,2022-07-26,2022-08-26
282408,Annually,2022-07-26,2022-10-31
282648,Annually,2022-07-26,2022-10-31
269321,Annually,2022-07-26,2022-10-31
261491,Monthly,2022-07-26,2022-08-26
282564,Annually,2022-07-26,2022-10-31
278409,Annually,2022-07-26,2022-10-31
277510,Annually,2022-07-26,2022-10-31
282669,Annually,2022-07-26,2022-10-31
282442,Quarterly,2022-07-26,2022-10-26
282542,Annually,2022-07-26,2022-10-31
282318,Annually,2022-07-26,2022-10-31
282691,Annually,2022-07-26,2022-10-31
265130,Monthly,2022-07-26,2022-08-26
282697,Annually,2022-07-26,2022-10-31
282429,Annually,2022-07-26,2022-10-31
282700,Annually,2022-07-26,2022-08-11
282687,Annually,2022-07-26,2022-10-31
282575,Annually,2022-07-26,2022-10-31
282705,Annually,2022-07-26,2022-10-31
279537,Annually,2022-07-26,2022-10-31
282529,Annually,2022-07-26,2022-10-31
282712,Annually,2022-07-26,2022-10-31
265680,Annually,2022-07-26,2022-10-31
271950,Monthly,2022-07-26,2022-08-26
278881,Monthly,2022-07-26,2022-08-26
282720,Monthly,2022-07-26,2022-08-26
282304,Annually,2022-07-26,2022-10-31
282586,Annually,2022-07-26,2022-10-31
282668,Annually,2022-07-26,2022-10-31
282724,Annually,2022-07-26,2022-10-31
260334,Annually,2022-07-26,2022-10-31
274836,Monthly,2022-07-26,2022-08-26
280379,Annually,2022-07-26,2022-10-31
265864,Annually,2022-07-26,2022-07-27
281762,Annually,2022-07-26,2022-10-31
282726,Annually,2022-07-26,2022-10-31
280552,Annually,2022-07-26,2022-10-31
266456,Annually,2022-07-26,2022-10-31
282729,Annually,2022-07-27,2022-10-31
282731,Annually,2022-07-27,2022-10-31
282237,Annually,2022-07-27,2022-10-31
282738,Annually,2022-07-27,2022-10-31
282741,Annually,2022-07-27,2022-10-31
282643,Annually,2022-07-27,2022-10-31
282526,Annually,2022-07-27,2022-10-31
282748,Annually,2022-07-27,2022-10-31
282553,Annually,2022-07-27,2022-10-31
282753,Annually,2022-07-27,2022-10-31
278881,Annually,2022-07-27,2022-10-31
282235,Annually,2022-07-27,2022-10-31
282594,Monthly,2022-07-27,2022-08-27
282757,Annually,2022-07-27,2022-10-31
282758,Annually,2022-07-27,2022-10-31
281568,Annually,2022-07-27,2022-10-31
282759,Annually,2022-07-27,2022-10-31
282776,Annually,2022-07-27,2022-10-31
282779,Annually,2022-07-27,2022-10-31
281870,Annually,2022-07-27,2022-10-31
282713,Annually,2022-07-27,2022-10-31
282359,Annually,2022-07-27,2022-08-02
278421,Annually,2022-07-27,2022-10-31
274723,Monthly,2022-07-27,2022-07-27
282791,Annually,2022-07-27,2022-10-31
279468,Monthly,2022-07-27,2022-08-27
282275,Annually,2022-07-27,2022-07-28
282813,Monthly,2022-07-27,2022-08-23
265110,Monthly,2022-07-27,2022-08-27
273136,Annually,2022-07-27,2022-10-31
282825,Annually,2022-07-27,2022-10-31
282833,Annually,2022-07-28,2022-10-31
282033,Annually,2022-07-28,2022-10-31
268090,Annually,2022-07-28,2022-10-31
282838,Annually,2022-07-28,2022-10-31
282088,Monthly,2022-07-28,2022-08-28
261466,Monthly,2022-07-28,2022-08-28
282818,Annually,2022-07-28,2022-10-31
282783,Annually,2022-07-28,2022-10-31
259361,Annually,2022-07-28,2022-10-31
279428,Annually,2022-07-28,2022-10-31
282881,Annually,2022-07-28,2022-10-31
282880,Annually,2022-07-28,2022-10-31
282885,Annually,2022-07-28,2022-10-31
282892,Annually,2022-07-28,2022-10-31
282441,Annually,2022-07-28,2022-08-25
282813,Annually,2022-07-28,2022-08-23
282901,Annually,2022-07-28,2022-10-31
282910,Annually,2022-07-28,2022-10-31
282911,Annually,2022-07-28,2022-10-31
282915,Annually,2022-07-28,2022-10-31
282920,Annually,2022-07-28,2022-10-31
282032,Annually,2022-07-28,2022-10-31
280853,Annually,2022-07-28,2022-10-31
279264,Monthly,2022-07-29,2022-08-29
282926,Annually,2022-07-29,2022-10-31
282929,Monthly,2022-07-29,2022-08-29
282931,Annually,2022-07-29,2022-10-31
282935,Annually,2022-07-29,2022-10-31
282839,Annually,2022-07-29,2022-10-31
282567,Annually,2022-07-29,2022-10-31
282929,Annually,2022-07-29,2022-10-31
282937,Annually,2022-07-29,2022-10-31
282939,Annually,2022-07-29,2022-10-31
277403,Monthly,2022-07-29,2022-08-29
282940,Annually,2022-07-29,2022-10-31
282949,Annually,2022-07-29,2022-10-31
282626,Annually,2022-07-29,2022-10-31
282950,Annually,2022-07-29,2022-10-31
271849,Annually,2022-07-29,2022-10-31
282948,Annually,2022-07-29,2022-10-31
272027,Monthly,2022-07-29,2022-08-29
266366,Monthly,2022-07-29,2022-08-29
282956,Annually,2022-07-29,2022-10-31
282829,Annually,2022-07-29,2022-10-31
283029,Annually,2022-07-30,2022-10-31
283031,Annually,2022-07-30,2022-08-29
279766,Monthly,2022-07-30,2022-08-30
282954,Monthly,2022-07-30,2022-08-30
282977,Monthly,2022-07-30,2022-08-30
282507,Monthly,2022-07-30,2022-08-30
265906,Monthly,2022-07-30,2022-08-30
283116,Annually,2022-07-30,2022-10-31
283136,Monthly,2022-07-30,2022-08-30
283130,Annually,2022-07-30,2022-10-31
283154,Annually,2022-07-30,2022-10-31
283162,Monthly,2022-07-31,2022-08-31
275389,Monthly,2022-07-31,2022-08-31
273723,Annually,2022-07-31,2022-10-31
265370,Annually,2022-07-31,2022-10-31
283318,Annually,2022-08-01,2022-10-31
283328,Monthly,2022-08-01,2022-09-01
261716,Monthly,2022-08-01,2022-09-01
272157,Monthly,2022-08-01,2022-09-01
283023,Annually,2022-08-01,2022-10-31
283239,Monthly,2022-08-01,2022-09-01
283414,Monthly,2022-08-01,2022-09-01
265519,Monthly,2022-08-01,2022-09-01
275158,Monthly,2022-08-01,2022-09-01
279513,Annually,2022-08-01,2022-10-31
282751,Annually,2022-08-02,2022-10-31
261608,Quarterly,2022-08-02,2022-10-31
283025,Annually,2022-08-02,2022-10-31
278789,Monthly,2022-08-02,2022-09-02
283286,Annually,2022-08-02,2022-10-31
283598,Monthly,2022-08-02,2022-09-02
280114,Monthly,2022-08-02,2022-09-02
279178,Monthly,2022-08-02,2022-09-02
283636,Annually,2022-08-02,2022-10-31
283005,Annually,2022-08-03,2022-10-31
276395,Monthly,2022-08-03,2022-09-03
283300,Annually,2022-08-03,2022-10-31
283573,Monthly,2022-08-03,2022-09-03
283771,Annually,2022-08-03,2022-10-31
278483,Monthly,2022-08-03,2022-09-03
265176,Monthly,2022-08-04,2022-09-04
278853,Monthly,2022-08-04,2022-09-04
272696,Quarterly,2022-08-04,2022-10-31
283831,Annually,2022-08-04,2022-10-31
259258,Monthly,2022-08-04,2022-09-04
269570,Monthly,2022-08-04,2022-09-04
283809,Monthly,2022-08-04,2022-09-04
283550,Annually,2022-08-04,2022-10-31
282960,Annually,2022-08-04,2022-10-31
283745,Quarterly,2022-08-04,2022-10-31
276439,Monthly,2022-08-04,2022-09-04
282995,Annually,2022-08-04,2022-10-31
283927,Annually,2022-08-04,2022-08-10
283720,Annually,2022-08-04,2022-10-31
276562,Monthly,2022-08-05,2022-09-05
283730,Monthly,2022-08-05,2022-09-05
283406,Annually,2022-08-05,2022-10-31
283357,Monthly,2022-08-05,2022-09-05
283824,Annually,2022-08-05,2022-10-31
284028,Annually,2022-08-05,2022-10-31
265966,Monthly,2022-08-05,2022-09-05
283456,Monthly,2022-08-05,2022-09-05
284063,Annually,2022-08-05,2022-10-31
265878,Monthly,2022-08-05,2022-09-05
284066,Annually,2022-08-05,2022-10-31
284067,Annually,2022-08-05,2022-10-31
284072,Annually,2022-08-05,2022-10-31
269771,Monthly,2022-08-06,2022-09-06
284011,Monthly,2022-08-06,2022-08-08
280324,Monthly,2022-08-06,2022-09-06
276783,Monthly,2022-08-06,2022-09-06
276784,Monthly,2022-08-06,2022-09-06
284152,Annually,2022-08-06,2022-10-31
283696,Monthly,2022-08-06,2022-09-06
284167,Annually,2022-08-06,2022-10-31
280427,Monthly,2022-08-06,2022-09-06
269894,Monthly,2022-08-07,2022-09-07
272979,Monthly,2022-08-07,2022-09-07
269908,Monthly,2022-08-07,2022-09-07
283452,Annually,2022-08-07,2022-10-31
269981,Monthly,2022-08-07,2022-09-07
262677,Monthly,2022-08-07,2022-09-07
284288,Monthly,2022-08-07,2022-09-07
276932,Monthly,2022-08-07,2022-09-07
274460,Monthly,2022-08-07,2022-09-07
284311,Monthly,2022-08-07,2022-09-07
284194,Monthly,2022-08-07,2022-09-07
284320,Monthly,2022-08-07,2022-08-08
274781,Monthly,2022-08-07,2022-09-07
284110,Annually,2022-08-08,2022-10-31
282520,Monthly,2022-08-08,2022-09-08
284344,Monthly,2022-08-08,2022-09-08
284342,Annually,2022-08-08,2022-08-11
284241,Quarterly,2022-08-08,2022-10-31
283806,Annually,2022-08-08,2022-10-31
259702,Monthly,2022-08-08,2022-09-08
284379,Annually,2022-08-08,2022-10-31
282803,Monthly,2022-08-08,2022-09-08
283584,Annually,2022-08-08,2022-10-31
266402,Monthly,2022-08-08,2022-09-08
283486,Monthly,2022-08-08,2022-09-08
284292,Monthly,2022-08-09,2022-09-09
284492,Monthly,2022-08-09,2022-09-09
283576,Annually,2022-08-09,2022-10-31
275045,Monthly,2022-08-09,2022-09-09
263076,Monthly,2022-08-09,2022-09-09
270175,Monthly,2022-08-09,2022-09-09
283623,Annually,2022-08-09,2022-10-31
284546,Monthly,2022-08-09,2022-09-09
283887,Monthly,2022-08-09,2022-09-09
280772,Monthly,2022-08-09,2022-09-09
284402,Annually,2022-08-09,2022-10-31
284512,Monthly,2022-08-09,2022-09-09
266455,Monthly,2022-08-09,2022-09-09
284566,Annually,2022-08-10,2022-09-12
284633,Monthly,2022-08-10,2022-09-10
284438,Annually,2022-08-10,2022-10-31
280850,Monthly,2022-08-10,2022-09-10
259965,Monthly,2022-08-10,2022-09-10
284632,Monthly,2022-08-10,2022-09-10
284487,Monthly,2022-08-10,2022-09-10
274464,Monthly,2022-08-10,2022-09-10
278995,Monthly,2022-08-10,2022-09-10
284415,Monthly,2022-08-10,2022-09-10
262569,Monthly,2022-08-10,2022-09-10
284266,Annually,2022-08-11,2022-10-31
273423,Monthly,2022-08-11,2022-09-11
283889,Monthly,2022-08-11,2022-09-11
284858,Annually,2022-08-11,2022-10-31
260833,Monthly,2022-08-11,2022-09-11
275800,Monthly,2022-08-11,2022-09-11
283923,Annually,2022-08-11,2022-10-31
284492,Annually,2022-08-11,2022-10-31
266894,Monthly,2022-08-12,2022-09-12
275463,Monthly,2022-08-12,2022-09-12
270517,Monthly,2022-08-12,2022-09-12
285044,Monthly,2022-08-12,2022-09-12
277410,Monthly,2022-08-12,2022-09-12
273695,Monthly,2022-08-12,2022-09-12
273132,Monthly,2022-08-12,2022-09-12
285154,Annually,2022-08-12,2022-10-31
277562,Monthly,2022-08-12,2022-09-12
270616,Monthly,2022-08-13,2022-09-13
262260,Monthly,2022-08-13,2022-09-13
263483,Monthly,2022-08-13,2022-09-13
284954,Monthly,2022-08-13,2022-09-13
284141,Annually,2022-08-13,2022-10-31
284531,Annually,2022-08-13,2022-10-31
259996,Monthly,2022-08-13,2022-09-13
285252,Monthly,2022-08-13,2022-09-13
280458,Annually,2022-08-13,2022-10-31
285276,Annually,2022-08-13,2022-10-31
281196,Monthly,2022-08-13,2022-09-13
273862,Monthly,2022-08-13,2022-09-13
266616,Monthly,2022-08-13,2022-09-13
285352,Annually,2022-08-14,2022-10-31
260465,Monthly,2022-08-14,2022-09-14
285406,Annually,2022-08-14,2022-10-31
285411,Annually,2022-08-14,2022-10-31
265848,Monthly,2022-08-14,2022-09-14
285283,Monthly,2022-08-14,2022-09-14
281512,Monthly,2022-08-14,2022-09-14
270811,Monthly,2022-08-14,2022-09-14
277353,Monthly,2022-08-14,2022-09-14
281631,Monthly,2022-08-15,2022-09-15
280689,Monthly,2022-08-15,2022-09-15
281609,Monthly,2022-08-15,2022-09-15
280611,Monthly,2022-08-15,2022-09-15
263690,Monthly,2022-08-15,2022-09-15
277953,Monthly,2022-08-15,2022-09-15
275570,Monthly,2022-08-16,2022-09-16
285344,Quarterly,2022-08-16,2022-10-31
266001,Monthly,2022-08-16,2022-09-16
267546,Monthly,2022-08-16,2022-09-16
281753,Monthly,2022-08-16,2022-09-16
281769,Monthly,2022-08-16,2022-09-16
274166,Monthly,2022-08-16,2022-09-16
277814,Monthly,2022-08-16,2022-09-16
279508,Monthly,2022-08-16,2022-09-16
261073,Monthly,2022-08-17,2022-09-17
265210,Monthly,2022-08-17,2022-09-17
284748,Monthly,2022-08-17,2022-09-17
263913,Monthly,2022-08-17,2022-09-17
268242,Monthly,2022-08-17,2022-09-17
285322,Monthly,2022-08-18,2022-09-18
281796,Monthly,2022-08-18,2022-09-18
286826,Monthly,2022-08-18,2022-09-18
286865,Monthly,2022-08-18,2022-09-18
286884,Monthly,2022-08-18,2022-09-18
281992,Monthly,2022-08-18,2022-09-18
262643,Monthly,2022-08-18,2022-09-18
270824,Monthly,2022-08-18,2022-09-18
286563,Annually,2022-08-18,2022-10-31
270988,Monthly,2022-08-18,2022-09-18
287006,Monthly,2022-08-18,2022-09-18
274276,Monthly,2022-08-18,2022-09-18
287180,Monthly,2022-08-19,2022-09-19
275173,Monthly,2022-08-19,2022-09-19
267930,Monthly,2022-08-19,2022-09-19
286824,Monthly,2022-08-19,2022-09-19
284166,Annually,2022-08-19,2022-10-31
284482,Monthly,2022-08-19,2022-09-19
287245,Monthly,2022-08-19,2022-09-19
287143,Monthly,2022-08-19,2022-09-19
282094,Monthly,2022-08-19,2022-09-19
286717,Annually,2022-08-19,2022-10-31
274402,Monthly,2022-08-20,2022-09-20
286735,Annually,2022-08-20,2022-10-31
287334,Annually,2022-08-20,2022-10-31
285670,Monthly,2022-08-20,2022-09-20
287214,Monthly,2022-08-20,2022-09-20
274433,Monthly,2022-08-20,2022-09-20
287373,Annually,2022-08-20,2022-10-31
272977,Monthly,2022-08-20,2022-09-20
278509,Monthly,2022-08-20,2022-09-20
278055,Monthly,2022-08-20,2022-09-20
280547,Monthly,2022-08-20,2022-09-20
287434,Annually,2022-08-20,2022-10-31
271338,Monthly,2022-08-20,2022-09-20
264295,Quarterly,2022-08-20,2022-10-31
287072,Monthly,2022-08-21,2022-09-21
285397,Annually,2022-08-21,2022-10-31
287466,Annually,2022-08-21,2022-10-31
287331,Annually,2022-08-21,2022-10-31
264417,Monthly,2022-08-21,2022-08-22
287478,Monthly,2022-08-21,2022-09-21
281294,Monthly,2022-08-21,2022-09-21
286606,Monthly,2022-08-21,2022-09-21
278788,Monthly,2022-08-21,2022-09-21
287499,Monthly,2022-08-21,2022-09-21
268857,Monthly,2022-08-21,2022-09-21
269874,Quarterly,2022-08-21,2022-09-09
281010,Monthly,2022-08-21,2022-09-21
287526,Annually,2022-08-21,2022-10-31
287436,Monthly,2022-08-21,2022-09-21
268045,Monthly,2022-08-22,2022-09-22
287548,Annually,2022-08-22,2022-10-31
285915,Monthly,2022-08-22,2022-09-22
261828,Monthly,2022-08-22,2022-09-22
280372,Monthly,2022-08-22,2022-09-22
268113,Monthly,2022-08-22,2022-09-22
287632,Annually,2022-08-22,2022-10-31
287618,Annually,2022-08-22,2022-09-21
286190,Annually,2022-08-22,2022-10-31
278958,Monthly,2022-08-23,2022-09-23
287330,Monthly,2022-08-23,2022-09-23
286753,Annually,2022-08-23,2022-10-31
286799,Annually,2022-08-23,2022-10-31
287238,Annually,2022-08-23,2022-10-31
286607,Monthly,2022-08-23,2022-09-23
286418,Monthly,2022-08-23,2022-09-23
287737,Annually,2022-08-23,2022-10-31
287739,Annually,2022-08-23,2022-10-31
287721,Monthly,2022-08-23,2022-09-23
285191,Monthly,2022-08-24,2022-09-23
267498,Monthly,2022-08-24,2022-09-24
287291,Annually,2022-08-24,2022-10-31
284180,Monthly,2022-08-24,2022-09-24
272792,Monthly,2022-08-24,2022-09-24
287565,Monthly,2022-08-24,2022-09-24
275786,Monthly,2022-08-24,2022-09-24
287896,Annually,2022-08-24,2022-10-31
287926,Monthly,2022-08-24,2022-09-24
287102,Annually,2022-08-25,2022-10-31
277012,Monthly,2022-08-25,2022-09-25
274904,Monthly,2022-08-25,2022-09-25
288003,Monthly,2022-08-25,2022-09-25
287993,Monthly,2022-08-25,2022-09-25
271664,Monthly,2022-08-25,2022-09-25
281802,Monthly,2022-08-25,2022-09-25
268129,Monthly,2022-08-25,2022-09-25
285201,Monthly,2022-08-25,2022-09-25
288075,Annually,2022-08-25,2022-10-31
288076,Annually,2022-08-25,2022-10-31
288077,Annually,2022-08-25,2022-10-31
267195,Monthly,2022-08-25,2022-09-25
288098,Annually,2022-08-25,2022-10-31
282638,Monthly,2022-08-26,2022-09-26
288122,Annually,2022-08-26,2022-10-31
283854,Monthly,2022-08-26,2022-09-26
261491,Monthly,2022-08-26,2022-09-26
286834,Monthly,2022-08-26,2022-09-26
288142,Monthly,2022-08-26,2022-09-26
265130,Monthly,2022-08-26,2022-09-26
271950,Monthly,2022-08-26,2022-09-26
282720,Monthly,2022-08-26,2022-09-26
287427,Annually,2022-08-26,2022-10-31
288269,Annually,2022-08-27,2022-10-31
288315,Monthly,2022-08-27,2022-09-27
283115,Annually,2022-08-27,2022-10-31
265110,Monthly,2022-08-27,2022-09-27
288345,Annually,2022-08-28,2022-10-31
263825,Monthly,2022-08-28,2022-09-28
287473,Annually,2022-08-28,2022-10-31
275505,Annually,2022-08-28,2022-10-31
280548,Annually,2022-08-28,2022-08-31
288430,Annually,2022-08-28,2022-10-31
266366,Monthly,2022-08-28,2022-09-28
277403,Monthly,2022-08-29,2022-09-29
288533,Annually,2022-08-29,2022-10-31
288579,Annually,2022-08-29,2022-10-31
285581,Annually,2022-08-29,2022-10-31
288599,Annually,2022-08-29,2022-10-31
287688,Annually,2022-08-29,2022-10-31
288484,Annually,2022-08-29,2022-10-31
282507,Quarterly,2022-08-29,2022-10-31
