student_id,course_id,week_no,total_minutes,year_no
284248,13,31,0.22,2022
284248,37,31,0.13,2022
284249,28,31,10.98,2022
284250,7,31,39.2,2022
284250,7,32,10.83,2022
284254,7,31,0.12,2022
284254,23,31,1.6,2022
284255,7,31,0.35,2022
284258,7,31,0.13,2022
284258,11,33,0.48,2022
284258,21,33,1.13,2022
284258,22,33,1.58,2022
284260,42,31,0.35,2022
284260,45,31,1,2022
284262,7,31,10.12,2022
284262,7,33,0.53,2022
284262,12,33,2.18,2022
284262,13,33,7.35,2022
284262,23,33,0.15,2022
284262,48,33,5.17,2022
284263,7,31,17.85,2022
284265,7,31,3.58,2022
284265,21,31,46.98,2022
284265,21,32,4.35,2022
284265,21,33,24.15,2022
284266,7,32,18.7,2022
284266,13,37,0.1,2022
284266,14,31,0.17,2022
284266,14,34,2.07,2022
284266,14,36,33.77,2022
284266,14,37,20.48,2022
284266,14,38,129.62,2022
284266,14,39,16.56,2022
284266,14,40,48.31,2022
284266,14,42,56.12,2022
284266,14,43,22.08,2022
284266,14,44,9.05,2022
284266,21,31,0.47,2022
284266,21,33,6.9,2022
284266,21,35,33.94,2022
284266,21,36,65.83,2022
284266,21,37,9.67,2022
284266,23,32,11.85,2022
284266,23,33,143.47,2022
284266,23,34,31.44,2022
284266,23,35,22.6,2022
284266,35,37,63.56,2022
284267,16,31,24.5,2022
284269,7,31,0.05,2022
284269,45,31,0.37,2022
284270,7,31,36.48,2022
284270,7,32,53.07,2022
284273,34,39,4.23,2022
284274,7,31,6.85,2022
284274,42,31,0.92,2022
284275,7,31,0.35,2022
284277,7,31,13.52,2022
284280,23,31,4.43,2022
284281,7,31,0.07,2022
284283,16,41,0.33,2022
284285,7,31,2.58,2022
284288,2,33,35.93,2022
284288,7,31,21.07,2022
284288,7,33,32.18,2022
284288,13,32,2.33,2022
284288,14,33,77.35,2022
284288,14,34,16.22,2022
284288,14,35,48.13,2022
284288,21,32,139.44,2022
284288,22,32,0.32,2022
284288,23,32,0.2,2022
284288,24,33,34.83,2022
284288,25,33,10.37,2022
284288,28,33,6.22,2022
284288,39,32,18.57,2022
284288,45,31,0.22,2022
284288,45,33,5.27,2022
284289,42,31,5,2022
284289,42,33,342.08,2022
284292,3,31,0.17,2022
284292,7,31,35.53,2022
284292,7,32,86.86,2022
284292,7,33,0.12,2022
284292,7,40,0.17,2022
284292,21,32,44.38,2022
284292,21,33,31.19,2022
284292,21,34,17.05,2022
284298,7,31,0.07,2022
284303,28,31,3.67,2022
284303,28,32,37.8,2022
284303,51,34,62.52,2022
284304,7,31,3.62,2022
284305,2,31,0.12,2022
284305,7,31,41.17,2022
284307,11,32,2.82,2022
284307,11,35,4.33,2022
284307,23,32,11.32,2022
284311,7,31,48.85,2022
284311,7,32,57.08,2022
284311,42,32,17.25,2022
284311,42,33,6,2022
284313,45,31,0.28,2022
284315,23,32,0.45,2022
284316,24,31,0.67,2022
284319,23,31,4.17,2022
284319,23,32,122.72,2022
284319,23,33,1.3,2022
284323,7,31,1.13,2022
284324,7,34,6.22,2022
284325,23,31,5.1,2022
284325,23,32,16.83,2022
284325,23,33,50.38,2022
284330,42,31,0.07,2022
284333,7,32,38.79,2022
284333,7,33,10.95,2022
284333,14,32,3.27,2022
284334,7,34,27.22,2022
284334,7,35,21.33,2022
284334,21,35,1.12,2022
284334,48,32,0.12,2022
284335,42,34,9.2,2022
284336,24,32,0.5,2022
284338,7,32,1.62,2022
284341,7,32,17.77,2022
284342,4,32,0.12,2022
284342,14,32,0.05,2022
284342,24,32,0.33,2022
284342,32,32,5.97,2022
284343,26,32,0.15,2022
284344,7,32,1.8,2022
284344,14,32,0.13,2022
284344,27,32,0.97,2022
284346,7,32,42.5,2022
284346,7,33,1.07,2022
284346,7,34,10,2022
284352,23,32,0.6,2022
284353,7,32,45.5,2022
284353,42,32,0.12,2022
284354,14,32,0.07,2022
284354,23,32,1.58,2022
284359,7,32,1.35,2022
284361,23,34,81.6,2022
284362,27,32,2.28,2022
284364,7,32,0.53,2022
284371,2,33,48.51,2022
284372,7,32,47.17,2022
284372,23,32,2.97,2022
284378,7,32,45.4,2022
284379,7,32,45.03,2022
284379,7,33,70.46,2022
284379,23,33,56.94,2022
284379,23,34,37,2022
284379,23,35,65.82,2022
284379,23,36,45.21,2022
284379,23,43,7.55,2022
284381,7,32,1.4,2022
284382,15,32,13.75,2022
284383,7,32,0.53,2022
284385,35,32,2.58,2022
284387,11,33,120.83,2022
284387,30,32,76.26,2022
284387,30,33,46.95,2022
284388,39,32,0.13,2022
284388,39,33,0.47,2022
284396,7,32,0.05,2022
284397,7,33,42.38,2022
284397,23,32,0.95,2022
284400,2,32,1.12,2022
284400,2,33,0.17,2022
284400,2,34,0.9,2022
284400,14,32,42.59,2022
284400,14,33,243.45,2022
284400,26,32,39.12,2022
284400,26,33,1,2022
284400,28,33,91.88,2022
284400,28,38,1.38,2022
284400,35,34,4.7,2022
284402,3,32,9.55,2022
284402,7,32,34.44,2022
284402,7,33,80.82,2022
284402,7,39,1.42,2022
284402,46,33,45.39,2022
284402,46,35,7.75,2022
284402,46,39,67.5,2022
284402,46,42,35.72,2022
284403,7,35,39.31,2022
284403,7,36,23.65,2022
284405,7,32,1.2,2022
284405,23,32,0.93,2022
284405,35,32,28.77,2022
284406,11,33,141.92,2022
284411,4,32,6.8,2022
284411,4,38,2.23,2022
284411,13,32,8.45,2022
284411,14,40,3.1,2022
284411,23,32,2.53,2022
284412,16,32,0.45,2022
284412,42,32,0.35,2022
284412,45,32,1.37,2022
284413,7,33,1.83,2022
284413,7,35,18.7,2022
284413,26,35,3.88,2022
284415,7,32,37.6,2022
284415,7,33,106.52,2022
284415,7,35,22.37,2022
284418,7,32,37.55,2022
284419,28,32,25.57,2022
284424,45,32,7.47,2022
284425,7,32,6,2022
284429,37,32,6.02,2022
284432,7,32,59.46,2022
284432,14,32,3.77,2022
284432,16,32,20.2,2022
284432,21,32,17.26,2022
284432,22,32,2.22,2022
284432,28,32,4,2022
284432,41,32,11.42,2022
284432,42,32,12.82,2022
284434,7,32,1.78,2022
284434,21,36,2.53,2022
284434,22,38,0.8,2022
284434,23,32,0.77,2022
284434,28,32,0.68,2022
284434,29,32,0.05,2022
284434,67,41,6.4,2022
284435,7,32,41.48,2022
284437,3,32,0.08,2022
284437,24,32,0.12,2022
284438,2,33,11.43,2022
284438,2,34,186.28,2022
284438,3,37,132.12,2022
284438,3,38,228.63,2022
284438,3,39,168.45,2022
284438,3,40,3.05,2022
284438,3,42,37.58,2022
284438,5,39,100.43,2022
284438,5,40,31.47,2022
284438,7,32,117.13,2022
284438,11,41,138.03,2022
284438,12,40,46.87,2022
284438,12,41,239.86,2022
284438,12,42,35.32,2022
284438,13,34,84.78,2022
284438,13,42,30.98,2022
284438,14,35,35.2,2022
284438,14,36,295.57,2022
284438,14,37,97.14,2022
284438,14,38,29.69,2022
284438,14,39,153.1,2022
284438,14,40,206.9,2022
284438,14,41,58.25,2022
284438,14,43,6.15,2022
284438,16,34,98.13,2022
284438,16,35,31.05,2022
284438,16,37,64.13,2022
284438,16,38,28.76,2022
284438,16,40,0.05,2022
284438,21,42,101.63,2022
284438,21,43,220.91,2022
284438,21,44,20.07,2022
284438,23,32,40.75,2022
284438,23,33,327.81,2022
284438,23,34,39.02,2022
284438,23,35,4.73,2022
284438,23,42,83.35,2022
284438,23,43,1.15,2022
284438,26,40,55.57,2022
284438,26,41,35.96,2022
284438,30,39,24.72,2022
284438,39,34,57.53,2022
284438,39,35,89,2022
284438,39,37,72.08,2022
284438,39,38,14.57,2022
284438,42,32,315.32,2022
284438,46,38,273.66,2022
284438,52,37,0.07,2022
284438,52,39,7.75,2022
284438,52,40,5.03,2022
284439,23,32,0.35,2022
284439,24,32,1.93,2022
284439,26,32,0.85,2022
284439,53,32,4.02,2022
284440,15,32,3.87,2022
284442,7,32,10.12,2022
284443,23,32,3.53,2022
284444,27,32,0.05,2022
284447,7,32,6.57,2022
284452,7,39,36.12,2022
284453,7,33,1.2,2022
284453,23,33,2.72,2022
284454,7,32,0.13,2022
284454,50,32,0.12,2022
284455,7,32,0.53,2022
284456,15,32,1.92,2022
284457,23,33,31.95,2022
284461,23,32,67.8,2022
284462,7,32,0.05,2022
284463,21,32,0.5,2022
284464,43,32,46.37,2022
284464,43,33,35.88,2022
284466,7,32,6.62,2022
284467,7,32,5.83,2022
284470,7,32,18.15,2022
284471,11,32,0.87,2022
284471,27,32,0.37,2022
284471,34,32,1.55,2022
284471,41,32,0.05,2022
284472,7,32,0.52,2022
284475,23,32,6.95,2022
284475,42,32,2.32,2022
284479,14,32,1.83,2022
284481,7,32,6.96,2022
284481,7,33,14.63,2022
284481,7,34,0.72,2022
284481,7,35,1.05,2022
284482,3,33,4.28,2022
284482,3,40,174.63,2022
284482,3,41,163.4,2022
284482,3,42,88.24,2022
284482,5,33,2.43,2022
284482,7,32,43.27,2022
284482,7,33,67.27,2022
284482,13,36,15.38,2022
284482,13,37,53.2,2022
284482,13,38,0.13,2022
284482,14,43,52.84,2022
284482,14,44,28.47,2022
284482,16,33,6.82,2022
284482,21,38,24.52,2022
284482,21,39,195.36,2022
284482,21,40,119.04,2022
284482,22,43,57.71,2022
284482,23,35,121.13,2022
284482,23,36,134.42,2022
284482,34,33,4.07,2022
284482,39,38,145.53,2022
284482,42,34,156.07,2022
284482,42,35,130.13,2022
284482,46,33,89.15,2022
284482,46,34,180.6,2022
284482,67,41,29.2,2022
284482,67,42,151.56,2022
284483,7,32,47.76,2022
284483,7,33,0.33,2022
284486,7,34,11.44,2022
284486,7,35,11.52,2022
284487,5,32,52.68,2022
284487,5,33,137.65,2022
284487,7,32,23.17,2022
284487,11,32,5.58,2022
284487,15,32,26.58,2022
284487,22,36,59.52,2022
284487,24,36,31.9,2022
284487,24,37,0.12,2022
284487,26,32,5.62,2022
284487,27,33,403.96,2022
284487,27,34,207.69,2022
284487,27,35,32.05,2022
284487,28,34,131.05,2022
284487,28,35,29.17,2022
284487,32,33,4.5,2022
284487,33,33,1.7,2022
284487,37,33,1.33,2022
284487,41,33,91.5,2022
284487,41,34,2.23,2022
284487,48,33,0.3,2022
284487,50,33,3.93,2022
284487,52,32,95.11,2022
284487,52,34,0.52,2022
284487,52,35,63.87,2022
284487,53,33,1.2,2022
284488,7,32,0.38,2022
284489,7,32,34.53,2022
284489,7,33,0.22,2022
284489,21,33,1.97,2022
284492,7,32,31.73,2022
284492,7,33,6.78,2022
284492,7,34,5.38,2022
284492,7,35,2.5,2022
284492,7,37,79.99,2022
284492,23,33,2.93,2022
284492,23,37,37.7,2022
284492,23,40,2.2,2022
284492,23,41,0.07,2022
284493,7,32,10.6,2022
284494,23,32,1.1,2022
284496,14,32,0.85,2022
284497,23,32,36.34,2022
284497,23,34,49.97,2022
284498,7,32,9.8,2022
284498,7,33,2.18,2022
284501,7,32,3.48,2022
284502,7,32,6.1,2022
284510,7,32,0.27,2022
284512,7,32,13.43,2022
284512,30,32,26.07,2022
284513,7,32,5.82,2022
284515,45,32,28.03,2022
284520,7,32,1.13,2022
284520,7,33,41.1,2022
284522,2,32,0.55,2022
284522,37,32,6.97,2022
284527,37,32,5.57,2022
284530,7,32,108.6,2022
284530,14,39,28.63,2022
284530,14,40,57.39,2022
284530,14,41,107.56,2022
284530,14,42,47.32,2022
284530,14,43,36.95,2022
284530,23,39,37.77,2022
284530,23,40,35.01,2022
284530,42,34,11.12,2022
284530,42,38,70.44,2022
284530,46,33,54.4,2022
284530,46,42,28.23,2022
284531,4,35,0.17,2022
284531,5,35,0.07,2022
284531,5,37,0.27,2022
284531,5,40,9.17,2022
284531,7,32,16.68,2022
284531,7,33,64.65,2022
284531,7,34,1.28,2022
284531,7,35,11.32,2022
284531,11,35,7.7,2022
284531,11,36,147.1,2022
284531,11,37,51.96,2022
284531,14,35,47.96,2022
284531,16,32,20.02,2022
284531,16,33,173.06,2022
284531,16,34,19.98,2022
284531,16,36,69.77,2022
284531,16,37,7.33,2022
284531,16,40,29.22,2022
284531,20,35,41.47,2022
284531,21,32,160.33,2022
284531,21,33,18.58,2022
284531,21,35,6.73,2022
284531,21,36,2.52,2022
284531,21,37,9.29,2022
284531,22,35,62.19,2022
284531,23,33,25.92,2022
284531,24,33,0.08,2022
284531,28,36,0.05,2022
284531,35,35,0.1,2022
284531,35,39,0.07,2022
284531,37,35,0.53,2022
284531,37,36,26.18,2022
284531,37,38,20.4,2022
284531,37,39,0.17,2022
284531,42,32,2.43,2022
284531,42,33,0.27,2022
284531,42,36,4.45,2022
284531,42,42,0.42,2022
284531,46,32,0.63,2022
284531,46,34,106.9,2022
284531,46,35,158.83,2022
284531,49,37,22.83,2022
284531,49,38,2.2,2022
284531,51,34,4.22,2022
284532,7,36,1.86,2022
284532,7,38,2.02,2022
284532,14,38,2.75,2022
284532,14,39,7.92,2022
284532,45,32,1.6,2022
284534,11,32,5.72,2022
284535,7,32,60.08,2022
284536,30,32,0.95,2022
284540,34,32,22.33,2022
284541,14,32,0.12,2022
284542,7,32,34.75,2022
284544,7,32,5.42,2022
284545,13,32,2.2,2022
284545,39,32,2.15,2022
284546,16,32,65.82,2022
284550,7,32,32.32,2022
284550,7,33,22.47,2022
284550,7,35,1.13,2022
284550,7,37,10.67,2022
284550,7,38,0.83,2022
284552,7,32,1.13,2022
284554,23,32,0.82,2022
284556,7,38,5,2022
284556,30,38,1.2,2022
284556,42,32,45.97,2022
284556,42,33,122.53,2022
284556,42,34,15.75,2022
284556,42,36,63.9,2022
284556,42,37,93.92,2022
284556,42,38,0.27,2022
284558,7,32,17.82,2022
284559,7,32,15.92,2022
284560,7,32,48.4,2022
284561,3,32,0.38,2022
284561,7,32,6.18,2022
284561,7,33,96.9,2022
284561,16,33,6.35,2022
284561,16,35,0.1,2022
284561,23,33,2.43,2022
284561,35,32,0.2,2022
284561,42,32,4.6,2022
284561,42,33,267.42,2022
284563,14,32,66.1,2022
284566,3,36,4.57,2022
284566,7,32,149.73,2022
284566,21,36,0.18,2022
284566,23,32,4.4,2022
284566,23,33,13.57,2022
284566,23,34,23.01,2022
284566,23,36,1.13,2022
284570,7,32,0.33,2022
284572,14,33,27.85,2022
284572,35,33,5.85,2022
284572,35,34,18.82,2022
284574,7,32,22.35,2022
284574,23,32,6.89,2022
284576,4,32,0.98,2022
284576,13,32,0.08,2022
284577,7,32,0.18,2022
284578,7,32,11.57,2022
284579,37,32,154.25,2022
284583,23,32,0.05,2022
284584,14,32,1.08,2022
284584,21,32,0.33,2022
284588,7,32,41.32,2022
284588,14,32,18.3,2022
284590,21,32,3.15,2022
284592,21,32,0.75,2022
284592,45,32,0.05,2022
284593,42,32,0.12,2022
284595,26,32,0.08,2022
284598,13,32,0.7,2022
284602,15,44,2.08,2022
284605,2,32,0.07,2022
284606,14,32,3.78,2022
284606,14,33,6.45,2022
284606,45,33,20.53,2022
284610,37,32,0.23,2022
284611,39,32,0.65,2022
284612,23,32,50.03,2022
284612,23,33,22.05,2022
284612,23,34,4.23,2022
284612,23,41,0.05,2022
284612,45,32,1.47,2022
284613,7,41,37.22,2022
284615,7,33,46.18,2022
284615,14,33,31.28,2022
284615,39,33,25.1,2022
284616,3,32,1.18,2022
284616,7,32,1.13,2022
284619,7,32,3.67,2022
284623,23,32,1.67,2022
284624,7,32,0.17,2022
284630,45,32,57.38,2022
284630,45,34,1.17,2022
284632,21,32,4.65,2022
284632,22,32,50.6,2022
284632,35,32,21.6,2022
284633,7,32,139.51,2022
284633,7,33,14.67,2022
284633,14,34,14.87,2022
284633,21,33,167.35,2022
284633,21,34,54.95,2022
284633,28,34,3.02,2022
284633,35,34,25.11,2022
284633,42,33,8.05,2022
284639,7,32,1.35,2022
284643,15,32,29.23,2022
284643,15,34,21.4,2022
284643,15,35,9.98,2022
284643,15,37,12.08,2022
284643,15,38,234.27,2022
284643,15,41,271.37,2022
284644,7,33,110.92,2022
284644,21,33,10.1,2022
284644,42,33,61.93,2022
284646,7,32,4.17,2022
284646,13,32,0.42,2022
284649,7,32,0.57,2022
284651,7,32,1.13,2022
284652,21,32,17.28,2022
284653,21,32,0.2,2022
284656,23,32,99.59,2022
284656,23,33,62.05,2022
284657,42,32,293.02,2022
284657,42,33,13.7,2022
284658,45,32,0.17,2022
284661,7,32,1.02,2022
284661,23,32,0.3,2022
284662,35,32,16.32,2022
284662,35,33,75.15,2022
284662,37,33,169.53,2022
284663,42,32,0.52,2022
284664,7,32,1.95,2022
284667,23,32,0.07,2022
284674,3,32,1.65,2022
284674,24,32,0.37,2022
284675,7,32,3.2,2022
284675,42,32,2.08,2022
284679,7,32,1.32,2022
284679,28,33,136.98,2022
284680,28,38,0.27,2022
284682,37,32,0.22,2022
284685,7,32,8.12,2022
284686,15,32,3.12,2022
284694,13,32,5.98,2022
284694,22,32,5.88,2022
284694,23,32,53.18,2022
284697,30,32,3,2022
284697,30,38,3.33,2022
284699,7,32,9.77,2022
284700,7,32,41.15,2022
284707,7,32,0.13,2022
284711,7,32,0.23,2022
284714,48,32,0.78,2022
284715,7,32,2.27,2022
284717,15,32,54.75,2022
284717,15,33,13.4,2022
284718,16,32,4.03,2022
284719,7,32,9.82,2022
284719,7,33,17.65,2022
284721,7,33,11.15,2022
284722,7,32,1.5,2022
284724,7,32,1.17,2022
284724,7,33,5.38,2022
284728,7,32,0.25,2022
284731,7,32,38.1,2022
284732,42,32,42.92,2022
284733,7,32,11.37,2022
284733,35,32,4.83,2022
284735,30,32,5.82,2022
284735,45,32,0.27,2022
284739,25,32,1.6,2022
284740,14,32,0.05,2022
284740,23,32,0.83,2022
284743,2,34,0.23,2022
284743,7,34,1.02,2022
284743,14,33,0.18,2022
284743,23,34,11.97,2022
284743,45,34,34.2,2022
284747,27,34,6.92,2022
284748,7,33,57.79,2022
284749,30,32,0.1,2022
284754,7,32,10.2,2022
284754,7,33,2.17,2022
284754,14,33,0.05,2022
284755,7,32,0.08,2022
284757,7,32,6.2,2022
284758,48,32,17.83,2022
284758,48,38,17.88,2022
284760,7,32,1.13,2022
284763,7,32,9.93,2022
284763,23,32,3.4,2022
284767,7,33,18.22,2022
284767,7,35,0.05,2022
284767,37,32,1.38,2022
284773,37,32,1.05,2022
284775,15,32,0.58,2022
284778,45,32,15.7,2022
284779,7,32,0.27,2022
284780,42,32,0.53,2022
284782,7,32,35.65,2022
284787,13,33,1.63,2022
284788,7,32,0.07,2022
284790,2,33,108.79,2022
284790,3,33,167.32,2022
284790,5,33,30.9,2022
284790,7,32,39.75,2022
284790,7,33,50.73,2022
284790,7,34,0.12,2022
284790,11,33,36.25,2022
284790,13,33,33.27,2022
284790,14,33,30.71,2022
284790,21,33,32.32,2022
284790,23,33,223.74,2022
284790,23,34,16.92,2022
284790,35,33,30.37,2022
284790,46,33,0.13,2022
284791,51,32,44.67,2022
284792,7,32,1.82,2022
284792,7,33,83.93,2022
284794,42,32,4.14,2022
284794,42,33,65.32,2022
284797,7,32,41.4,2022
284799,21,32,43.82,2022
284802,19,32,20.92,2022
284802,28,32,77.15,2022
284803,7,32,52.83,2022
284803,14,32,2.05,2022
284803,16,32,6.75,2022
284803,35,33,1.08,2022
284806,7,32,9.82,2022
284806,7,33,32.67,2022
284808,7,32,0.18,2022
284810,7,32,1.47,2022
284812,7,32,2.05,2022
284812,16,33,2.93,2022
284812,23,33,0.2,2022
284812,28,43,0.46,2022
284812,45,32,0.75,2022
284812,53,34,0.15,2022
284817,7,32,1.13,2022
284818,7,32,0.05,2022
284820,7,37,18.2,2022
284820,14,37,23.27,2022
284820,14,38,52.35,2022
284824,7,32,0.07,2022
284824,23,32,0.28,2022
284824,23,33,14.33,2022
284826,7,32,28.08,2022
284826,23,32,70.57,2022
284826,23,33,40.59,2022
284832,7,33,6.88,2022
284832,22,32,0.37,2022
284832,34,33,1.9,2022
284835,7,32,1.13,2022
284838,7,32,0.53,2022
284841,35,32,0.08,2022
284842,45,32,0.08,2022
284845,13,32,18.45,2022
284845,13,40,36.1,2022
284848,23,32,86.65,2022
284849,7,32,4.98,2022
284851,16,32,0.55,2022
284851,30,32,17.77,2022
284854,7,34,1.58,2022
284856,35,32,6.85,2022
284856,35,33,15.07,2022
284858,7,32,161.83,2022
284858,7,33,39.13,2022
284858,11,40,1.83,2022
284858,13,33,86.15,2022
284858,14,35,303.1,2022
284858,14,36,68.37,2022
284858,14,38,178.57,2022
284858,21,33,4.02,2022
284858,21,34,247.6,2022
284858,23,32,91.87,2022
284858,23,33,206.6,2022
284858,35,39,84.92,2022
284858,35,40,72.33,2022
284858,39,33,178.48,2022
284866,21,32,0.15,2022
284867,7,32,9.7,2022
284867,7,37,8.38,2022
284867,13,33,82.65,2022
284867,14,38,21.52,2022
284867,39,33,34,2022
284867,51,33,102.1,2022
284869,7,32,44.55,2022
284873,7,32,15.93,2022
284880,2,33,0.27,2022
284880,4,33,1.27,2022
284880,14,33,0.23,2022
284880,19,33,0.2,2022
284880,26,33,0.13,2022
284880,28,32,5.15,2022
284880,28,33,73.41,2022
284880,43,33,0.13,2022
284884,7,34,2.25,2022
284885,23,34,0.4,2022
284886,23,32,25.18,2022
284889,46,33,0.6,2022
284890,30,32,57.45,2022
284890,30,33,13.83,2022
284894,53,32,1.12,2022
284895,23,32,0.18,2022
284896,37,32,3.3,2022
284896,42,32,2.08,2022
284897,7,32,0.25,2022
284897,7,33,0.85,2022
284898,23,32,31.09,2022
284899,42,32,1.22,2022
284902,14,33,133.67,2022
284902,21,33,211.51,2022
284902,24,33,121.85,2022
284906,7,32,34.22,2022
284906,21,32,3.27,2022
284907,3,32,109.28,2022
284907,5,32,39.6,2022
284907,5,33,0.15,2022
284907,7,32,46.5,2022
284907,11,32,57.75,2022
284907,14,32,62.62,2022
284907,14,33,451.47,2022
284907,21,32,31,2022
284907,23,32,90.61,2022
284907,23,33,111.44,2022
284907,35,32,31.43,2022
284907,37,32,1.37,2022
284907,45,33,134.9,2022
284908,7,32,1.98,2022
284909,7,32,30.55,2022
284909,16,32,44.67,2022
284913,13,32,0.05,2022
284913,13,33,61.31,2022
284916,7,33,104.5,2022
284916,7,37,0.1,2022
284916,20,37,16.9,2022
284916,21,33,0.05,2022
284916,21,37,0.42,2022
284916,35,33,6,2022
284916,35,37,6.17,2022
284916,42,33,22.05,2022
284916,42,36,37.88,2022
284917,7,32,5.5,2022
284917,23,32,7.05,2022
284917,42,32,5.35,2022
284919,16,32,2.63,2022
284920,42,32,4.35,2022
284923,3,33,37.45,2022
284923,5,33,58.8,2022
284923,7,33,80.95,2022
284923,11,33,94.33,2022
284923,12,33,107.73,2022
284923,14,33,65.13,2022
284923,16,33,43.52,2022
284923,16,35,26.65,2022
284923,19,33,129.83,2022
284923,21,33,40.35,2022
284923,22,33,33.32,2022
284923,23,33,273.15,2022
284923,24,33,40.72,2022
284923,27,33,50.58,2022
284923,28,33,42.83,2022
284923,30,33,34.43,2022
284923,32,33,45.12,2022
284923,34,33,76.63,2022
284923,37,33,31.23,2022
284923,37,35,1.53,2022
284923,39,33,83.39,2022
284923,44,33,33.3,2022
284923,49,33,94.03,2022
284923,52,33,45.53,2022
284923,53,33,108.57,2022
284923,54,33,31.45,2022
284923,54,35,0.27,2022
284923,55,33,41.2,2022
284923,55,35,0.3,2022
284923,56,33,60.13,2022
284923,56,35,0.3,2022
284923,57,39,0.12,2022
284924,23,32,2.3,2022
284925,7,32,5.55,2022
284925,23,32,8.6,2022
284926,7,32,0.28,2022
284930,3,32,4.6,2022
284930,7,32,1.13,2022
284930,12,32,13.2,2022
284930,13,32,0.13,2022
284930,14,32,6.9,2022
284930,21,32,3.15,2022
284930,22,32,3.42,2022
284930,23,32,2.77,2022
284930,25,32,2.02,2022
284930,39,32,1.35,2022
284930,42,32,2.08,2022
284930,45,32,2.03,2022
284930,46,32,4.15,2022
284930,51,32,4.25,2022
284933,7,33,71.37,2022
284933,15,33,109.34,2022
284933,20,33,12.07,2022
284934,19,33,33.58,2022
284935,5,32,0.08,2022
284935,16,32,0.48,2022
284935,37,32,1.33,2022
284935,45,32,0.2,2022
284938,19,33,18.63,2022
284938,34,33,184.98,2022
284942,7,32,18.78,2022
284942,42,32,2.07,2022
284944,7,32,20.29,2022
284945,23,33,3.1,2022
284947,7,32,21.02,2022
284948,45,32,29.02,2022
284950,28,32,1.67,2022
284951,2,32,1.33,2022
284953,7,32,0.17,2022
284954,3,41,45.15,2022
284954,3,42,144.27,2022
284954,5,42,311.56,2022
284954,7,32,80.4,2022
284954,14,35,16.12,2022
284954,14,36,81.02,2022
284954,14,38,195.29,2022
284954,14,39,91.05,2022
284954,14,40,92.2,2022
284954,14,41,31.53,2022
284954,21,32,26.95,2022
284954,21,33,38.81,2022
284954,21,34,113,2022
284954,21,35,126.22,2022
284954,23,32,248.68,2022
284954,35,41,3.47,2022
284954,42,32,0.1,2022
284955,42,33,14.4,2022
284956,7,32,6.4,2022
284957,28,33,0.2,2022
284958,14,33,5.62,2022
284958,21,32,1.57,2022
284958,45,32,14.53,2022
284958,45,33,144.03,2022
284959,7,32,39.97,2022
284959,7,33,7.73,2022
284959,21,33,32.9,2022
284959,23,32,41.46,2022
284963,7,32,0.25,2022
284964,7,32,2.58,2022
284965,42,32,14.72,2022
284966,7,32,0.1,2022
284970,28,32,10.85,2022
284970,28,35,0.85,2022
284975,7,32,0.82,2022
284975,42,32,37.22,2022
284978,42,32,5.52,2022
284979,28,32,23.11,2022
284980,7,32,10.13,2022
284981,7,32,0.85,2022
284983,7,35,0.37,2022
284983,7,40,0.38,2022
284985,7,32,0.9,2022
284986,7,32,33.03,2022
284986,7,34,18.65,2022
284989,7,32,0.55,2022
284990,2,33,0.13,2022
284990,3,33,0.63,2022
284990,14,33,0.12,2022
284990,16,33,2.77,2022
284990,21,33,1.83,2022
284990,24,33,0.37,2022
284990,32,33,0.2,2022
284990,37,33,2.47,2022
284990,39,33,0.18,2022
284990,45,33,7.55,2022
284992,23,32,11.6,2022
284994,24,32,7.77,2022
284994,24,33,5.82,2022
284994,24,43,20.27,2022
284996,67,43,2.38,2022
284997,7,35,30.63,2022
284997,7,36,10.95,2022
284998,44,32,0.08,2022
284998,45,32,18.59,2022
284999,21,33,4.77,2022
285000,7,32,43.62,2022
285001,7,32,0.17,2022
285002,23,32,0.63,2022
285003,21,36,17.35,2022
285003,21,37,16.37,2022
285003,23,32,0.07,2022
285005,23,32,4.6,2022
285006,7,32,7.03,2022
285007,35,34,9.43,2022
285007,35,36,2.99,2022
285011,4,43,7.52,2022
285011,7,32,6.47,2022
285011,7,43,39.5,2022
285011,16,43,13.7,2022
285011,20,43,12.2,2022
285011,23,43,0.75,2022
285011,28,43,4.92,2022
285011,35,43,34.05,2022
285011,39,43,4.28,2022
285011,42,43,8.5,2022
285014,7,32,42.52,2022
285014,14,32,19.63,2022
285014,45,32,20.3,2022
285014,53,32,35.8,2022
285015,42,32,7.25,2022
285016,21,32,31.68,2022
285016,23,32,39.38,2022
285016,23,33,50.48,2022
285020,42,32,1.32,2022
285024,27,32,4.22,2022
285025,26,32,3.42,2022
285026,11,33,24.92,2022
285026,37,32,14.4,2022
285033,21,32,0.17,2022
285033,45,32,15.87,2022
285033,45,33,2.47,2022
285034,7,32,1.25,2022
285036,5,35,0.5,2022
285037,7,32,44.73,2022
285038,7,33,188.65,2022
285044,15,32,9.17,2022
285045,45,32,5.87,2022
285046,7,32,31.62,2022
285050,7,32,3.25,2022
285053,11,33,56.05,2022
285053,14,33,135.43,2022
285053,45,33,27.83,2022
285054,7,32,5.77,2022
285054,7,33,126.87,2022
285059,14,32,0.28,2022
285059,16,32,0.05,2022
285062,7,32,1.2,2022
285066,23,32,0.07,2022
285066,23,33,12.85,2022
285066,39,33,3.47,2022
285069,7,32,6.67,2022
