course_id,student_id,exam_passed,exam_attempt,last_exam_attempt,course_title
56,263690,1,2,2022-08-29,"Machine Learning with Ridge and Lasso Regression"
7,271925,1,1,2022-08-29,"Introduction to Data and Data Science"
22,271519,1,1,2022-08-29,Mathematics
42,284482,1,1,2022-08-30,"Data Strategy"
30,263535,1,1,2022-08-30,"Git and GitHub"
28,284487,1,1,2022-08-30,"Power BI"
14,280613,1,2,2022-08-30,SQL
27,284487,1,2,2022-08-30,"Time Series Analysis with Python"
28,282610,1,1,2022-08-30,"Power BI"
16,274798,1,2,2022-10-07,"Python Programmer Bootcamp"
23,281294,1,2,2022-08-31,"Introduction to Excel"
20,285191,1,1,2022-08-30,"Introduction to Jupyter"
3,259860,1,2,2022-08-30,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
7,288484,1,1,2022-08-30,"Introduction to Data and Data Science"
7,282880,0,1,2022-08-30,"Introduction to Data and Data Science"
29,288753,1,2,2022-08-31,"Product Management for AI & Data Science"
23,280372,1,2,2022-08-31,"Introduction to Excel"
7,277556,1,1,2022-08-31,"Introduction to Data and Data Science"
14,279352,1,2,2022-09-01,SQL
42,288426,0,1,2022-08-31,"Data Strategy"
11,283730,0,1,2022-08-31,"Data Cleaning and Preprocessing with pandas"
20,262569,1,1,2022-08-31,"Introduction to Jupyter"
7,285406,1,2,2022-09-01,"Introduction to Data and Data Science"
42,282995,1,2,2022-08-31,"Data Strategy"
46,284028,1,2,2022-08-31,"Data Literacy"
23,281453,0,1,2022-08-31,"Introduction to Excel"
2,267064,1,2,2022-08-31,"Introduction to Tableau"
7,288637,1,1,2022-08-31,"Introduction to Data and Data Science"
52,284487,1,2,2022-09-01,"Machine Learning with Support Vector Machines"
23,286418,1,1,2022-09-01,"Introduction to Excel"
35,272887,1,1,2022-09-01,"Introduction to Python"
32,267064,1,1,2022-09-01,"Deep Learning with TensorFlow 2"
7,271950,1,2,2022-09-01,"Introduction to Data and Data Science"
7,288926,1,1,2022-09-01,"Introduction to Data and Data Science"
21,287143,1,1,2022-09-01,Statistics
23,270616,1,1,2022-09-01,"Introduction to Excel"
21,283573,1,3,2022-09-02,Statistics
23,285411,1,1,2022-09-01,"Introduction to Excel"
46,271950,1,1,2022-09-02,"Data Literacy"
35,288505,1,1,2022-09-02,"Introduction to Python"
23,284266,1,1,2022-09-02,"Introduction to Excel"
21,284954,1,2,2022-09-02,Statistics
23,261972,1,1,2022-09-02,"Introduction to Excel"
35,274552,1,1,2022-09-02,"Introduction to Python"
29,283824,1,2,2022-09-05,"Product Management for AI & Data Science"
7,289048,1,2,2022-09-02,"Introduction to Data and Data Science"
21,277353,1,2,2022-09-04,Statistics
7,288269,1,2,2022-09-03,"Introduction to Data and Data Science"
42,282591,1,2,2022-09-02,"Data Strategy"
23,282687,1,1,2022-09-02,"Introduction to Excel"
7,278789,1,1,2022-09-02,"Introduction to Data and Data Science"
14,283573,1,2,2022-09-02,SQL
46,286607,1,1,2022-09-02,"Data Literacy"
28,283573,1,2,2022-09-03,"Power BI"
7,288771,1,1,2022-09-03,"Introduction to Data and Data Science"
21,277410,1,1,2022-09-03,Statistics
2,280613,1,1,2022-09-03,"Introduction to Tableau"
46,276510,1,1,2022-09-03,"Data Literacy"
39,277953,1,2,2022-09-03,"Advanced Microsoft Excel"
39,274781,1,2,2022-09-03,"Advanced Microsoft Excel"
21,282586,1,1,2022-09-03,Statistics
30,272510,1,1,2022-09-04,"Git and GitHub"
7,287490,1,2,2022-09-04,"Introduction to Data and Data Science"
46,282839,1,2,2022-09-05,"Data Literacy"
24,281294,1,2,2022-09-04,Probability
21,275100,1,1,2022-09-04,Statistics
11,277084,1,1,2022-09-04,"Data Cleaning and Preprocessing with pandas"
26,280613,1,2,2022-09-04,"SQL + Tableau"
23,289270,1,1,2022-09-04,"Introduction to Excel"
14,282430,1,2,2022-09-18,SQL
14,282273,1,1,2022-09-04,SQL
7,289210,1,2,2022-09-08,"Introduction to Data and Data Science"
7,289118,1,1,2022-09-05,"Introduction to Data and Data Science"
42,282706,1,1,2022-09-05,"Data Strategy"
7,289177,1,1,2022-09-05,"Introduction to Data and Data Science"
50,267064,1,2,2022-09-05,"Machine Learning with Naive Bayes"
7,282776,1,1,2022-09-05,"Introduction to Data and Data Science"
14,286826,1,1,2022-09-05,SQL
7,287688,1,1,2022-09-05,"Introduction to Data and Data Science"
2,271154,1,1,2022-09-05,"Introduction to Tableau"
42,271950,1,2,2022-09-05,"Data Strategy"
5,276439,1,2,2022-09-05,"Data Preprocessing with NumPy"
23,271950,1,1,2022-09-05,"Introduction to Excel"
16,288637,0,2,2022-09-09,"Python Programmer Bootcamp"
22,284487,1,2,2022-09-06,Mathematics
7,288884,1,1,2022-09-06,"Introduction to Data and Data Science"
23,285406,1,2,2022-09-06,"Introduction to Excel"
37,286799,1,1,2022-09-06,"Machine Learning in Python"
23,286826,1,1,2022-09-06,"Introduction to Excel"
16,276671,0,1,2022-09-06,"Python Programmer Bootcamp"
23,269570,1,2,2022-09-09,"Introduction to Excel"
42,289177,1,3,2022-09-07,"Data Strategy"
35,285411,1,1,2022-09-06,"Introduction to Python"
13,277084,1,1,2022-09-06,"Data Analysis with Excel Pivot Tables"
21,277953,1,1,2022-09-06,Statistics
42,280379,1,2,2022-09-21,"Data Strategy"
13,277953,1,1,2022-09-06,"Data Analysis with Excel Pivot Tables"
21,279228,1,1,2022-09-06,Statistics
35,282273,1,1,2022-09-06,"Introduction to Python"
20,277609,1,1,2022-09-06,"Introduction to Jupyter"
35,277609,1,1,2022-09-07,"Introduction to Python"
22,278881,1,2,2022-09-07,Mathematics
42,287330,1,3,2022-09-07,"Data Strategy"
32,260465,1,1,2022-09-07,"Deep Learning with TensorFlow 2"
21,287526,1,2,2022-09-07,Statistics
16,275277,1,1,2022-09-07,"Python Programmer Bootcamp"
20,275286,1,1,2022-09-07,"Introduction to Jupyter"
23,282706,1,1,2022-09-07,"Introduction to Excel"
7,287526,1,2,2022-09-07,"Introduction to Data and Data Science"
21,282575,1,1,2022-09-07,Statistics
21,286418,1,1,2022-09-07,Statistics
35,289270,1,1,2022-09-07,"Introduction to Python"
20,289270,1,1,2022-09-07,"Introduction to Jupyter"
16,277864,1,2,2022-09-08,"Python Programmer Bootcamp"
7,289260,1,1,2022-09-08,"Introduction to Data and Data Science"
7,278995,1,1,2022-09-08,"Introduction to Data and Data Science"
23,263825,1,1,2022-09-08,"Introduction to Excel"
11,260754,1,1,2022-09-08,"Data Cleaning and Preprocessing with pandas"
14,287143,1,1,2022-09-08,SQL
37,271991,1,1,2022-09-08,"Machine Learning in Python"
14,275637,1,1,2022-09-08,SQL
21,285406,1,2,2022-09-09,Statistics
22,275286,1,1,2022-09-09,Mathematics
23,289177,1,3,2022-09-09,"Introduction to Excel"
7,284141,1,1,2022-09-09,"Introduction to Data and Data Science"
44,260754,1,1,2022-09-09,"Dates and Times in Python"
14,285411,1,1,2022-09-09,SQL
21,285411,1,3,2022-09-10,Statistics
13,269570,1,1,2022-09-09,"Data Analysis with Excel Pivot Tables"
24,282560,1,1,2022-09-09,Probability
20,274825,1,2,2022-09-09,"Introduction to Jupyter"
11,276439,1,1,2022-09-09,"Data Cleaning and Preprocessing with pandas"
35,285406,1,2,2022-09-09,"Introduction to Python"
11,281753,1,1,2022-09-10,"Data Cleaning and Preprocessing with pandas"
35,281753,1,1,2022-09-10,"Introduction to Python"
22,277864,1,2,2022-09-10,Mathematics
21,287632,1,2,2022-09-11,Statistics
35,262569,1,1,2022-09-10,"Introduction to Python"
24,283696,1,1,2022-09-10,Probability
46,288269,1,1,2022-09-10,"Data Literacy"
23,284482,1,1,2022-09-10,"Introduction to Excel"
55,267064,1,1,2022-09-10,"Machine Learning with K-Nearest Neighbors"
7,289798,1,1,2022-09-10,"Introduction to Data and Data Science"
13,263825,1,2,2022-09-12,"Data Analysis with Excel Pivot Tables"
7,289802,1,1,2022-09-11,"Introduction to Data and Data Science"
11,259860,1,2,2022-09-12,"Data Cleaning and Preprocessing with pandas"
13,259860,1,2,2022-09-12,"Data Analysis with Excel Pivot Tables"
24,284180,1,2,2022-09-11,Probability
52,267064,1,2,2022-09-11,"Machine Learning with Support Vector Machines"
42,289798,1,2,2022-09-13,"Data Strategy"
11,287214,1,1,2022-09-12,"Data Cleaning and Preprocessing with pandas"
11,277609,1,1,2022-09-12,"Data Cleaning and Preprocessing with pandas"
13,282706,1,1,2022-09-12,"Data Analysis with Excel Pivot Tables"
11,287330,1,2,2022-09-12,"Data Cleaning and Preprocessing with pandas"
11,265337,1,1,2022-09-12,"Data Cleaning and Preprocessing with pandas"
7,277609,1,1,2022-09-12,"Introduction to Data and Data Science"
23,277609,0,1,2022-09-12,"Introduction to Excel"
23,288315,1,1,2022-09-12,"Introduction to Excel"
46,283745,1,1,2022-09-12,"Data Literacy"
7,274825,1,2,2022-09-12,"Introduction to Data and Data Science"
13,284482,1,1,2022-09-13,"Data Analysis with Excel Pivot Tables"
23,287334,1,3,2022-09-16,"Introduction to Excel"
14,282937,1,1,2022-09-13,SQL
16,280613,1,1,2022-09-13,"Python Programmer Bootcamp"
23,282591,1,1,2022-09-13,"Introduction to Excel"
2,276439,1,2,2022-09-13,"Introduction to Tableau"
21,274552,1,2,2022-09-13,Statistics
42,289036,1,2,2022-09-13,"Data Strategy"
7,278851,1,3,2022-09-13,"Introduction to Data and Data Science"
39,263825,1,1,2022-09-13,"Advanced Microsoft Excel"
21,289177,1,5,2022-09-14,Statistics
7,284492,1,1,2022-09-14,"Introduction to Data and Data Science"
2,290650,1,1,2022-09-14,"Introduction to Tableau"
7,288003,1,1,2022-09-14,"Introduction to Data and Data Science"
21,268287,0,1,2022-09-14,Statistics
54,290668,0,1,2022-09-14,"Machine Learning with Decision Trees and Random Forests"
5,271664,1,1,2022-09-14,"Data Preprocessing with NumPy"
45,268926,1,1,2022-09-14,"SQL for Data Science Interviews"
35,277353,1,1,2022-09-14,"Introduction to Python"
33,282977,0,1,2022-09-14,"Customer Analytics in Python"
35,280372,1,1,2022-09-14,"Introduction to Python"
39,284438,1,2,2022-09-19,"Advanced Microsoft Excel"
30,280613,1,1,2022-09-14,"Git and GitHub"
14,278764,1,2,2022-09-18,SQL
14,285406,1,2,2022-09-17,SQL
23,278789,1,1,2022-09-14,"Introduction to Excel"
46,289798,1,1,2022-09-14,"Data Literacy"
46,288579,0,1,2022-09-14,"Data Literacy"
56,267064,1,1,2022-09-14,"Machine Learning with Ridge and Lasso Regression"
16,272965,1,1,2022-09-15,"Python Programmer Bootcamp"
21,274781,1,2,2022-09-15,Statistics
14,274781,1,2,2022-09-15,SQL
13,282591,1,1,2022-09-15,"Data Analysis with Excel Pivot Tables"
2,290777,1,1,2022-09-15,"Introduction to Tableau"
13,290777,1,1,2022-09-15,"Data Analysis with Excel Pivot Tables"
21,265337,1,1,2022-09-15,Statistics
11,290777,1,1,2022-09-15,"Data Cleaning and Preprocessing with pandas"
5,290777,1,1,2022-09-15,"Data Preprocessing with NumPy"
14,290777,1,1,2022-09-15,SQL
21,290777,1,1,2022-09-15,Statistics
23,287330,1,2,2022-09-15,"Introduction to Excel"
23,290777,1,1,2022-09-15,"Introduction to Excel"
3,290777,1,1,2022-09-15,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
7,290777,1,1,2022-09-15,"Introduction to Data and Data Science"
35,290777,1,1,2022-09-15,"Introduction to Python"
7,282010,1,1,2022-09-15,"Introduction to Data and Data Science"
21,285352,1,2,2022-09-16,Statistics
45,280613,1,1,2022-09-15,"SQL for Data Science Interviews"
15,287072,0,1,2022-09-15,"Credit Risk Modeling in Python"
7,290487,1,1,2022-09-15,"Introduction to Data and Data Science"
4,277084,1,1,2022-09-15,"Introduction to R Programming"
39,282706,1,1,2022-09-15,"Advanced Microsoft Excel"
21,275276,1,2,2022-09-16,Statistics
2,263825,1,1,2022-09-16,"Introduction to Tableau"
14,286418,1,2,2022-09-16,SQL
22,265578,0,1,2022-09-16,Mathematics
11,280613,1,1,2022-09-16,"Data Cleaning and Preprocessing with pandas"
23,288793,1,2,2022-09-16,"Introduction to Excel"
22,288345,1,1,2022-09-16,Mathematics
29,279404,1,2,2022-09-16,"Product Management for AI & Data Science"
23,288884,1,2,2022-09-16,"Introduction to Excel"
23,289798,1,1,2022-09-16,"Introduction to Excel"
21,280121,1,1,2022-09-16,Statistics
46,282408,1,2,2022-09-17,"Data Literacy"
7,283887,1,1,2022-09-17,"Introduction to Data and Data Science"
23,282462,1,2,2022-09-19,"Introduction to Excel"
23,261417,1,1,2022-09-17,"Introduction to Excel"
20,289805,0,1,2022-09-17,"Introduction to Jupyter"
42,279178,0,1,2022-09-17,"Data Strategy"
46,277353,1,2,2022-09-19,"Data Literacy"
24,264146,1,2,2022-09-18,Probability
39,282542,1,2,2022-09-18,"Advanced Microsoft Excel"
44,280613,1,1,2022-09-18,"Dates and Times in Python"
35,284266,1,1,2022-09-18,"Introduction to Python"
2,277322,1,1,2022-09-18,"Introduction to Tableau"
46,289910,0,1,2022-09-18,"Data Literacy"
42,284556,1,2,2022-09-18,"Data Strategy"
30,282542,1,1,2022-09-18,"Git and GitHub"
45,282977,1,1,2022-09-18,"SQL for Data Science Interviews"
7,289910,1,1,2022-09-18,"Introduction to Data and Data Science"
7,287473,1,1,2022-09-18,"Introduction to Data and Data Science"
30,288345,1,1,2022-09-18,"Git and GitHub"
35,260813,1,1,2022-09-18,"Introduction to Python"
35,268825,1,1,2022-09-19,"Introduction to Python"
23,275591,0,1,2022-09-19,"Introduction to Excel"
21,288345,1,2,2022-09-20,Statistics
22,275277,1,2,2022-09-20,Mathematics
20,291165,1,1,2022-09-19,"Introduction to Jupyter"
46,283406,1,1,2022-09-19,"Data Literacy"
22,278055,0,1,2022-09-19,Mathematics
42,263783,0,1,2022-09-19,"Data Strategy"
3,276439,1,1,2022-09-19,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
21,288809,1,1,2022-09-20,Statistics
16,280552,0,1,2022-09-20,"Python Programmer Bootcamp"
3,274781,1,2,2022-09-20,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
26,264146,1,2,2022-09-20,"SQL + Tableau"
42,282839,1,1,2022-09-20,"Data Strategy"
14,269314,1,1,2022-09-20,SQL
4,290650,0,1,2022-09-20,"Introduction to R Programming"
13,290650,1,1,2022-09-20,"Data Analysis with Excel Pivot Tables"
20,290650,1,1,2022-09-20,"Introduction to Jupyter"
7,288345,1,1,2022-09-20,"Introduction to Data and Data Science"
26,290650,1,1,2022-09-20,"SQL + Tableau"
20,288345,1,1,2022-09-20,"Introduction to Jupyter"
23,290650,1,1,2022-09-20,"Introduction to Excel"
46,290650,1,1,2022-09-20,"Data Literacy"
7,290650,1,1,2022-09-20,"Introduction to Data and Data Science"
42,290650,1,1,2022-09-20,"Data Strategy"
39,290650,1,1,2022-09-20,"Advanced Microsoft Excel"
21,290650,1,1,2022-09-20,Statistics
32,274050,1,2,2022-09-20,"Deep Learning with TensorFlow 2"
3,290650,0,1,2022-09-20,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
42,289802,1,3,2022-09-29,"Data Strategy"
23,288579,1,1,2022-09-20,"Introduction to Excel"
21,287373,1,1,2022-09-20,Statistics
7,288284,1,1,2022-09-20,"Introduction to Data and Data Science"
23,271925,1,1,2022-09-20,"Introduction to Excel"
28,278875,1,1,2022-09-20,"Power BI"
24,265337,1,1,2022-09-20,Probability
23,291452,1,1,2022-09-21,"Introduction to Excel"
23,279482,1,2,2022-09-22,"Introduction to Excel"
14,280611,1,2,2022-09-22,SQL
7,287737,1,1,2022-09-21,"Introduction to Data and Data Science"
7,289805,1,1,2022-09-21,"Introduction to Data and Data Science"
55,260754,1,2,2022-09-21,"Machine Learning with K-Nearest Neighbors"
13,291452,1,1,2022-09-21,"Data Analysis with Excel Pivot Tables"
13,288579,1,1,2022-09-21,"Data Analysis with Excel Pivot Tables"
7,274552,1,1,2022-09-21,"Introduction to Data and Data Science"
21,264404,0,1,2022-09-21,Statistics
11,285411,1,1,2022-09-21,"Data Cleaning and Preprocessing with pandas"
7,278701,0,1,2022-09-21,"Introduction to Data and Data Science"
24,274498,1,2,2022-09-21,Probability
13,282462,1,1,2022-09-21,"Data Analysis with Excel Pivot Tables"
11,260813,1,1,2022-09-21,"Data Cleaning and Preprocessing with pandas"
7,273630,1,1,2022-09-21,"Introduction to Data and Data Science"
23,289910,1,3,2022-09-23,"Introduction to Excel"
39,269570,1,1,2022-09-22,"Advanced Microsoft Excel"
23,290226,1,1,2022-09-22,"Introduction to Excel"
16,287436,0,1,2022-09-22,"Python Programmer Bootcamp"
21,282954,1,2,2022-09-22,Statistics
24,286826,1,2,2022-09-22,Probability
42,290226,1,1,2022-09-22,"Data Strategy"
21,288884,1,2,2022-09-22,Statistics
13,290226,1,1,2022-09-22,"Data Analysis with Excel Pivot Tables"
7,290226,0,1,2022-09-22,"Introduction to Data and Data Science"
46,290226,1,1,2022-09-22,"Data Literacy"
20,278764,0,1,2022-09-22,"Introduction to Jupyter"
16,284438,0,1,2022-09-22,"Python Programmer Bootcamp"
7,286826,1,2,2022-10-05,"Introduction to Data and Data Science"
22,288884,1,2,2022-09-22,Mathematics
14,264146,1,2,2022-09-22,SQL
3,275449,1,2,2022-09-23,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
39,290226,1,1,2022-09-22,"Advanced Microsoft Excel"
22,291728,0,1,2022-09-22,Mathematics
20,278851,1,2,2022-09-22,"Introduction to Jupyter"
24,278851,1,2,2022-09-22,Probability
43,276439,1,1,2022-09-22,"Fashion Analytics with Tableau"
53,278788,1,1,2022-09-22,"A/B Testing in Python"
28,274781,1,1,2022-09-23,"Power BI"
23,288269,1,2,2022-09-23,"Introduction to Excel"
7,291575,1,1,2022-09-23,"Introduction to Data and Data Science"
39,261721,1,2,2022-10-11,"Advanced Microsoft Excel"
14,284858,1,3,2022-09-23,SQL
21,278851,1,2,2022-09-23,Statistics
46,284438,1,1,2022-09-23,"Data Literacy"
13,288269,1,2,2022-09-25,"Data Analysis with Excel Pivot Tables"
35,260646,1,1,2022-09-23,"Introduction to Python"
32,271991,1,1,2022-09-23,"Deep Learning with TensorFlow 2"
12,282542,1,2,2022-09-25,"Introduction to Business Analytics"
14,274861,1,1,2022-09-23,SQL
25,276439,1,1,2022-09-23,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
35,279482,1,1,2022-09-23,"Introduction to Python"
21,289244,0,1,2022-09-24,Statistics
24,285352,1,2,2022-09-24,Probability
7,289244,1,1,2022-09-24,"Introduction to Data and Data Science"
4,272510,1,2,2022-09-24,"Introduction to R Programming"
50,260754,1,2,2022-09-24,"Machine Learning with Naive Bayes"
16,291349,1,2,2022-09-26,"Python Programmer Bootcamp"
23,260754,1,1,2022-09-24,"Introduction to Excel"
7,281993,1,2,2022-09-24,"Introduction to Data and Data Science"
13,260754,1,1,2022-09-24,"Data Analysis with Excel Pivot Tables"
56,278788,1,1,2022-09-24,"Machine Learning with Ridge and Lasso Regression"
20,282430,1,1,2022-09-24,"Introduction to Jupyter"
39,284482,1,1,2022-09-24,"Advanced Microsoft Excel"
30,272965,1,1,2022-09-24,"Git and GitHub"
28,291713,1,1,2022-09-24,"Power BI"
13,289910,1,2,2022-09-24,"Data Analysis with Excel Pivot Tables"
5,275449,1,3,2022-09-25,"Data Preprocessing with NumPy"
45,276439,1,1,2022-09-24,"SQL for Data Science Interviews"
3,282542,1,2,2022-09-25,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
22,276439,1,2,2022-09-24,Mathematics
44,277609,1,1,2022-09-25,"Dates and Times in Python"
20,263496,1,1,2022-09-25,"Introduction to Jupyter"
7,263496,0,1,2022-09-25,"Introduction to Data and Data Science"
30,277609,1,1,2022-09-25,"Git and GitHub"
28,277609,1,1,2022-09-25,"Power BI"
7,291769,1,1,2022-09-25,"Introduction to Data and Data Science"
4,264146,1,2,2022-09-30,"Introduction to R Programming"
50,264146,1,2,2022-09-25,"Machine Learning with Naive Bayes"
23,282564,0,1,2022-09-25,"Introduction to Excel"
52,271991,1,2,2022-09-25,"Machine Learning with Support Vector Machines"
13,289270,1,1,2022-09-25,"Data Analysis with Excel Pivot Tables"
13,289802,1,1,2022-09-25,"Data Analysis with Excel Pivot Tables"
16,270671,1,1,2022-09-25,"Python Programmer Bootcamp"
23,260813,0,1,2022-09-25,"Introduction to Excel"
23,289802,1,3,2022-09-29,"Introduction to Excel"
7,280853,1,2,2022-09-25,"Introduction to Data and Data Science"
20,276439,1,2,2022-09-25,"Introduction to Jupyter"
7,291626,0,1,2022-09-25,"Introduction to Data and Data Science"
3,285406,1,2,2022-09-26,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
15,291713,1,2,2022-09-27,"Credit Risk Modeling in Python"
22,291713,0,1,2022-09-25,Mathematics
7,291945,1,1,2022-09-25,"Introduction to Data and Data Science"
23,280644,1,2,2022-09-26,"Introduction to Excel"
16,290444,1,1,2022-09-25,"Python Programmer Bootcamp"
7,291949,1,2,2022-09-26,"Introduction to Data and Data Science"
55,276439,1,2,2022-09-25,"Machine Learning with K-Nearest Neighbors"
2,279482,1,1,2022-09-26,"Introduction to Tableau"
46,268473,1,1,2022-09-26,"Data Literacy"
26,274861,1,2,2022-09-26,"SQL + Tableau"
7,291401,1,1,2022-09-26,"Introduction to Data and Data Science"
14,288315,1,1,2022-09-26,SQL
43,285411,1,1,2022-09-26,"Fashion Analytics with Tableau"
29,270240,1,1,2022-09-26,"Product Management for AI & Data Science"
14,275276,1,1,2022-09-26,SQL
46,281993,1,2,2022-09-26,"Data Literacy"
50,276439,1,2,2022-09-26,"Machine Learning with Naive Bayes"
16,287143,1,1,2022-09-26,"Python Programmer Bootcamp"
41,267064,1,1,2022-09-26,"Convolutional Neural Networks with TensorFlow in Python"
20,283452,1,2,2022-09-26,"Introduction to Jupyter"
35,274564,1,1,2022-09-26,"Introduction to Python"
22,274498,1,2,2022-09-26,Mathematics
7,291853,1,1,2022-09-26,"Introduction to Data and Data Science"
22,286826,1,1,2022-09-26,Mathematics
22,287143,1,1,2022-09-26,Mathematics
42,282935,1,2,2022-09-27,"Data Strategy"
2,277609,0,1,2022-09-26,"Introduction to Tableau"
22,290444,1,3,2022-09-27,Mathematics
14,277609,0,1,2022-09-26,SQL
7,285504,1,1,2022-09-27,"Introduction to Data and Data Science"
46,279482,1,1,2022-09-27,"Data Literacy"
5,285411,1,2,2022-09-27,"Data Preprocessing with NumPy"
7,291977,1,1,2022-09-27,"Introduction to Data and Data Science"
50,265928,1,1,2022-09-27,"Machine Learning with Naive Bayes"
7,291400,1,1,2022-09-27,"Introduction to Data and Data Science"
50,271991,1,1,2022-09-27,"Machine Learning with Naive Bayes"
54,260465,1,1,2022-09-27,"Machine Learning with Decision Trees and Random Forests"
7,291730,1,1,2022-09-27,"Introduction to Data and Data Science"
7,291349,1,2,2022-09-27,"Introduction to Data and Data Science"
29,291713,0,1,2022-09-27,"Product Management for AI & Data Science"
7,291487,1,2,2022-09-27,"Introduction to Data and Data Science"
7,291706,1,1,2022-09-27,"Introduction to Data and Data Science"
21,278701,1,1,2022-09-27,Statistics
7,284438,1,1,2022-09-27,"Introduction to Data and Data Science"
22,268989,1,1,2022-09-27,Mathematics
54,265928,1,1,2022-09-27,"Machine Learning with Decision Trees and Random Forests"
35,278764,1,1,2022-09-27,"Introduction to Python"
22,270671,1,2,2022-09-27,Mathematics
42,271925,1,3,2022-09-28,"Data Strategy"
23,278875,1,3,2022-10-01,"Introduction to Excel"
42,279482,1,2,2022-09-28,"Data Strategy"
2,285352,1,2,2022-09-28,"Introduction to Tableau"
21,286566,1,2,2022-09-28,Statistics
12,283824,1,2,2022-09-28,"Introduction to Business Analytics"
24,286566,1,2,2022-09-28,Probability
24,268892,1,1,2022-09-28,Probability
23,288782,0,1,2022-09-28,"Introduction to Excel"
37,282977,1,2,2022-09-29,"Machine Learning in Python"
2,289270,1,1,2022-09-28,"Introduction to Tableau"
2,280827,0,1,2022-09-28,"Introduction to Tableau"
12,291347,1,1,2022-09-28,"Introduction to Business Analytics"
7,292406,1,1,2022-09-28,"Introduction to Data and Data Science"
21,270616,1,1,2022-09-28,Statistics
13,261813,1,1,2022-09-28,"Data Analysis with Excel Pivot Tables"
5,260345,1,1,2022-09-29,"Data Preprocessing with NumPy"
35,275276,1,1,2022-09-29,"Introduction to Python"
46,277322,0,1,2022-09-29,"Data Literacy"
7,291264,1,1,2022-09-29,"Introduction to Data and Data Science"
13,285406,1,1,2022-09-29,"Data Analysis with Excel Pivot Tables"
23,290353,1,2,2022-09-30,"Introduction to Excel"
3,285411,1,1,2022-09-29,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
42,281993,1,2,2022-09-29,"Data Strategy"
24,282575,1,1,2022-09-29,Probability
23,285504,1,1,2022-09-29,"Introduction to Excel"
35,282430,1,1,2022-09-29,"Introduction to Python"
7,277657,1,2,2022-09-29,"Introduction to Data and Data Science"
21,267488,1,1,2022-09-30,Statistics
5,288637,1,1,2022-09-30,"Data Preprocessing with NumPy"
21,263825,1,3,2022-10-01,Statistics
3,284438,1,2,2022-09-30,"The Complete Data Visualization Course with Python, R, Tableau, and Excel"
27,266766,0,1,2022-09-30,"Time Series Analysis with Python"
25,285411,1,1,2022-09-30,"Starting a Career in Data Science: Project Portfolio, Resume, and Interview Process"
46,290206,1,1,2022-09-30,"Data Literacy"
7,269526,1,1,2022-09-30,"Introduction to Data and Data Science"
23,291577,1,2,2022-10-03,"Introduction to Excel"
35,288315,1,1,2022-09-30,"Introduction to Python"
11,285406,1,2,2022-09-30,"Data Cleaning and Preprocessing with pandas"
23,282839,1,2,2022-09-30,"Introduction to Excel"
35,265928,1,1,2022-09-30,"Introduction to Python"
24,288884,1,2,2022-10-02,Probability
7,290465,1,1,2022-09-30,"Introduction to Data and Data Science"
14,291576,1,1,2022-09-30,SQL
7,289047,0,1,2022-09-30,"Introduction to Data and Data Science"
7,291606,1,1,2022-10-01,"Introduction to Data and Data Science"
55,265928,1,1,2022-10-01,"Machine Learning with K-Nearest Neighbors"
22,261337,1,1,2022-10-01,Mathematics
5,285406,1,2,2022-10-01,"Data Preprocessing with NumPy"
7,289270,1,1,2022-10-01,"Introduction to Data and Data Science"
33,275449,1,2,2022-10-01,"Customer Analytics in Python"
14,268985,1,2,2022-10-01,SQL
20,292819,1,1,2022-10-01,"Introduction to Jupyter"
23,277866,1,1,2022-10-01,"Introduction to Excel"
21,286799,1,1,2022-10-01,Statistics
7,288315,1,1,2022-10-01,"Introduction to Data and Data Science"
14,268926,1,1,2022-10-01,SQL
24,276439,1,2,2022-10-01,Probability
21,292406,1,1,2022-10-01,Statistics
13,279482,1,1,2022-10-01,"Data Analysis with Excel Pivot Tables"
11,286826,1,1,2022-10-01,"Data Cleaning and Preprocessing with pandas"
21,272510,1,2,2022-10-11,Statistics
22,292625,1,2,2022-10-05,Mathematics
16,284180,1,1,2022-10-02,"Python Programmer Bootcamp"
7,292151,1,1,2022-10-02,"Introduction to Data and Data Science"
22,284180,1,1,2022-10-02,Mathematics
2,292627,1,1,2022-10-02,"Introduction to Tableau"
42,291769,1,1,2022-10-02,"Data Strategy"
21,282977,1,2,2022-10-04,Statistics
21,278459,0,1,2022-10-02,Statistics
39,289802,1,2,2022-10-02,"Advanced Microsoft Excel"
7,291976,1,1,2022-10-02,"Introduction to Data and Data Science"
26,271154,1,1,2022-10-02,"SQL + Tableau"
20,261674,1,1,2022-10-02,"Introduction to Jupyter"
7,292650,1,1,2022-10-02,"Introduction to Data and Data Science"
11,292576,1,1,2022-10-03,"Data Cleaning and Preprocessing with pandas"
35,284858,1,2,2022-10-03,"Introduction to Python"
