student_id,course_id,minutes_watched,date_watched
292155,16,32.65,9/26/2022
291744,16,0.33,9/26/2022
278851,16,17.92,9/26/2022
267026,16,5.25,9/26/2022
288809,16,37.75,9/26/2022
282643,16,3.63,9/27/2022
292164,16,0.33,9/27/2022
272909,16,56.73,9/27/2022
292167,16,12.87,9/27/2022
292170,16,0.38,9/27/2022
282758,16,0.05,9/27/2022
261682,16,20.37,9/27/2022
291234,16,4.5,9/27/2022
292016,16,7.65,9/27/2022
283887,16,57.05,9/27/2022
292155,16,7.75,9/27/2022
292189,16,1.65,9/27/2022
286826,16,27.48,9/27/2022
282629,16,1.7,9/27/2022
292132,16,0.22,9/27/2022
292205,16,3.98,9/27/2022
288923,16,83.2,9/27/2022
292210,16,0.15,9/27/2022
292222,16,0.05,9/27/2022
259209,16,0.15,9/27/2022
263307,16,202.38,9/27/2022
273841,16,43.17,9/27/2022
267026,16,6.35,9/27/2022
278851,16,3.98,9/27/2022
283696,16,0.17,9/27/2022
288809,16,28.8,9/27/2022
288923,16,25.25,9/28/2022
272909,16,68.08,9/28/2022
291976,16,1.13,9/28/2022
277347,16,11.62,9/28/2022
282121,16,4.42,9/28/2022
261682,16,61.38,9/28/2022
286826,16,48.13,9/28/2022
291924,16,1.07,9/28/2022
281742,16,27.02,9/28/2022
278459,16,16.3,9/28/2022
292419,16,0.13,9/28/2022
283887,16,31.45,9/28/2022
282629,16,18.98,9/28/2022
275100,16,20.15,9/28/2022
278129,16,16.03,9/28/2022
292426,16,1.05,9/28/2022
274798,16,15.55,9/28/2022
263307,16,7.02,9/28/2022
292441,16,0.77,9/28/2022
292456,16,0.22,9/28/2022
269110,16,62.78,9/28/2022
266001,16,49.57,9/28/2022
274861,16,2.55,9/28/2022
292473,16,0.42,9/28/2022
292475,16,13.78,9/28/2022
290746,16,1.22,9/28/2022
265970,16,0.07,9/28/2022
272909,16,101.37,9/29/2022
291924,16,1.4,9/29/2022
277609,16,46.2,9/29/2022
292491,16,36.07,9/29/2022
292498,16,0.05,9/29/2022
273936,16,0.07,9/29/2022
281324,16,5.98,9/29/2022
292505,16,2.85,9/29/2022
277562,16,2.83,9/29/2022
274798,16,7.8,9/29/2022
286826,16,47.9,9/29/2022
283887,16,1.8,9/29/2022
282629,16,27.05,9/29/2022
281742,16,16.88,9/29/2022
292523,16,0.1,9/29/2022
268892,16,22.98,9/29/2022
261682,16,25.45,9/29/2022
262641,16,10.72,9/29/2022
274475,16,9.07,9/29/2022
263307,16,51.97,9/29/2022
266001,16,114.92,9/29/2022
292577,16,0.08,9/29/2022
282575,16,11.2,9/29/2022
269110,16,30.15,9/29/2022
275100,16,2.13,9/29/2022
292625,16,12.47,9/30/2022
281324,16,13.62,9/30/2022
290465,16,56.37,9/30/2022
292634,16,26.9,9/30/2022
261336,16,0.1,9/30/2022
282758,16,6.75,9/30/2022
292637,16,0.65,9/30/2022
275100,16,4.38,9/30/2022
278851,16,21.03,9/30/2022
282629,16,26.37,9/30/2022
292670,16,0.05,9/30/2022
292671,16,50.95,9/30/2022
292677,16,0.05,9/30/2022
292673,16,43.1,9/30/2022
292426,16,12.93,9/30/2022
268892,16,37.13,9/30/2022
274798,16,40.58,9/30/2022
289517,16,29.18,9/30/2022
292697,16,2,9/30/2022
281742,16,0.05,9/30/2022
272909,16,28.92,9/30/2022
275624,16,1.28,9/30/2022
289535,16,5.32,9/30/2022
292738,16,0.13,9/30/2022
283873,16,0.07,9/30/2022
291626,16,0.05,9/30/2022
275624,16,7.95,10/1/2022
292634,16,24.17,10/1/2022
287490,16,39.2,10/1/2022
282629,16,2.58,10/1/2022
292618,16,0.18,10/1/2022
288923,16,30.48,10/1/2022
273936,16,0.52,10/1/2022
292818,16,5.12,10/1/2022
262641,16,5.77,10/1/2022
283696,16,11.97,10/1/2022
284180,16,30.08,10/1/2022
291606,16,66.35,10/1/2022
272909,16,41.67,10/1/2022
282758,16,2.33,10/1/2022
275100,16,52.93,10/1/2022
290465,16,0.17,10/1/2022
292882,16,9.55,10/1/2022
274422,16,1.45,10/1/2022
275100,16,40.03,10/2/2022
272909,16,127.1,10/2/2022
282121,16,37.67,10/2/2022
282758,16,18.27,10/2/2022
291606,16,47.92,10/2/2022
261682,16,17.77,10/2/2022
279228,16,2.93,10/2/2022
271348,16,19.37,10/2/2022
292924,16,26.45,10/2/2022
287490,16,47.65,10/2/2022
272510,16,42.17,10/2/2022
292946,16,0.65,10/2/2022
292846,16,42.93,10/2/2022
284180,16,9.1,10/2/2022
266001,16,40.45,10/2/2022
278129,16,21.27,10/2/2022
292953,16,0.27,10/2/2022
292958,16,0.15,10/2/2022
292972,16,0.08,10/2/2022
292974,16,0.1,10/2/2022
292986,16,0.5,10/2/2022
270263,16,0.2,10/2/2022
292998,16,23.82,10/2/2022
288923,16,32.65,10/2/2022
293003,16,0.13,10/2/2022
277964,16,5.05,10/2/2022
292475,16,2.38,10/2/2022
262641,16,16.73,10/2/2022
282629,16,0.15,10/2/2022
293025,16,0.67,10/2/2022
282121,16,11.95,10/3/2022
290465,16,25.05,10/3/2022
275100,16,16.97,10/3/2022
293003,16,10.38,10/3/2022
272909,16,14.6,10/3/2022
275624,16,11.37,10/3/2022
292846,16,27.47,10/3/2022
293037,16,0.05,10/3/2022
282601,16,2.77,10/3/2022
289535,16,27.52,10/3/2022
266001,16,103.53,10/3/2022
287490,16,35.27,10/3/2022
293055,16,0.15,10/3/2022
261682,16,58.93,10/3/2022
293059,16,4,10/3/2022
267106,16,0.33,10/3/2022
268892,16,42.58,10/3/2022
293084,16,0.08,10/3/2022
282629,16,3.02,10/3/2022
293087,16,0.73,10/3/2022
293088,16,25.15,10/3/2022
278129,16,52.87,10/3/2022
289517,16,47.23,10/3/2022
282430,16,4,10/3/2022
288345,16,87.92,10/3/2022
293121,16,0.25,10/3/2022
282758,16,22.87,10/3/2022
273841,16,27.97,10/3/2022
278459,16,29.9,10/3/2022
261590,16,0.07,10/3/2022
293153,16,0.35,10/3/2022
293152,16,0.9,10/3/2022
279482,16,37.83,10/3/2022
267026,16,4,10/3/2022
293155,16,28.2,10/3/2022
271519,16,2.95,10/3/2022
288923,16,27.85,10/3/2022
292979,16,1.45,10/3/2022
293172,16,0.45,10/3/2022
261072,16,5.97,10/3/2022
261072,16,8.6,10/4/2022
290357,16,0.55,10/4/2022
277964,16,19.85,10/4/2022
282758,16,44.08,10/4/2022
292635,16,2.02,10/4/2022
293155,16,7.5,10/4/2022
292625,16,1.38,10/4/2022
282960,16,0.27,10/4/2022
288345,16,185.37,10/4/2022
261682,16,60.55,10/4/2022
262641,16,26.47,10/4/2022
288923,16,60.38,10/4/2022
282066,16,0.27,10/4/2022
279228,16,17.3,10/4/2022
293214,16,0.1,10/4/2022
282629,16,39.6,10/4/2022
281742,16,47.78,10/4/2022
272510,16,34.95,10/4/2022
292760,16,0.13,10/4/2022
268892,16,61.35,10/4/2022
278459,16,68.42,10/4/2022
292818,16,23.23,10/4/2022
292979,16,19.17,10/4/2022
293059,16,12.18,10/4/2022
273131,16,8.13,10/4/2022
274564,16,97.38,10/4/2022
260646,16,46.7,10/4/2022
292907,16,0.37,10/4/2022
293253,16,0.23,10/4/2022
284438,16,0.05,10/4/2022
293088,16,11.48,10/4/2022
277353,16,36.73,10/4/2022
290465,16,44.47,10/4/2022
292998,16,26.08,10/4/2022
286826,16,28.25,10/4/2022
260971,16,7.5,10/4/2022
275100,16,17.57,10/4/2022
292347,16,1.22,10/4/2022
277609,16,59.07,10/4/2022
293306,16,0.22,10/4/2022
282758,16,0.95,10/5/2022
282430,16,1.12,10/5/2022
275100,16,12.43,10/5/2022
261682,16,15.58,10/5/2022
292998,16,7.13,10/5/2022
288345,16,127.27,10/5/2022
293345,16,0.12,10/5/2022
272887,16,27.23,10/5/2022
289517,16,18.3,10/5/2022
274564,16,62.03,10/5/2022
293312,16,0.22,10/5/2022
281742,16,30.65,10/5/2022
293059,16,8.77,10/5/2022
279228,16,19.87,10/5/2022
292697,16,0.23,10/5/2022
288923,16,2,10/5/2022
292816,16,2.33,10/5/2022
293412,16,0.38,10/5/2022
283696,16,0.23,10/5/2022
268830,16,0.08,10/5/2022
272510,16,27.37,10/5/2022
263825,16,45.95,10/5/2022
282121,16,16.65,10/5/2022
287490,16,14.25,10/5/2022
278459,16,42.33,10/5/2022
290039,16,12.37,10/5/2022
277964,16,29.7,10/5/2022
274861,16,2.77,10/5/2022
293454,16,0.68,10/5/2022
282629,16,6.68,10/5/2022
261608,16,1.17,10/6/2022
263825,16,31.9,10/6/2022
291606,16,4.65,10/6/2022
261682,16,18.58,10/6/2022
293490,16,12.43,10/6/2022
277609,16,33.9,10/6/2022
293495,16,0.05,10/6/2022
292979,16,2.75,10/6/2022
274564,16,60.68,10/6/2022
293513,16,3.52,10/6/2022
282542,16,37.03,10/6/2022
279228,16,14.65,10/6/2022
281742,16,64.53,10/6/2022
291566,16,32.8,10/6/2022
277353,16,10.72,10/6/2022
292882,16,53.8,10/6/2022
269010,16,16.75,10/6/2022
293567,16,39.02,10/6/2022
290746,16,14.98,10/6/2022
284015,16,39.98,10/6/2022
272510,16,4.67,10/6/2022
282121,16,1.53,10/6/2022
278459,16,41.28,10/6/2022
266001,16,43.63,10/6/2022
293594,16,3.92,10/6/2022
293607,16,0.07,10/6/2022
277964,16,1.57,10/6/2022
282758,16,30.08,10/7/2022
293624,16,0.08,10/7/2022
293633,16,0.05,10/7/2022
290465,16,0.08,10/7/2022
263825,16,52.25,10/7/2022
279228,16,15.6,10/7/2022
286826,16,52.53,10/7/2022
290746,16,8.78,10/7/2022
274798,16,0.85,10/7/2022
292406,16,118.4,10/7/2022
278459,16,40.88,10/7/2022
283887,16,12.78,10/7/2022
293680,16,0.07,10/7/2022
266766,16,2.7,10/7/2022
292882,16,55.62,10/7/2022
293693,16,19.75,10/7/2022
266001,16,5.13,10/7/2022
272887,16,0.27,10/7/2022
293706,16,1.3,10/7/2022
275100,16,26.05,10/7/2022
261682,16,19.63,10/7/2022
272510,16,18.53,10/7/2022
291566,16,26.03,10/7/2022
293737,16,14.2,10/7/2022
277609,16,25.2,10/7/2022
293748,16,0.3,10/7/2022
293751,16,3.28,10/7/2022
275100,16,26.8,10/8/2022
277609,16,110.77,10/8/2022
293751,16,34.4,10/8/2022
293780,16,37.33,10/8/2022
275529,16,1.98,10/8/2022
290746,16,8.3,10/8/2022
293787,16,3.78,10/8/2022
279228,16,14.8,10/8/2022
282629,16,0.12,10/8/2022
283887,16,46.9,10/8/2022
293797,16,0.08,10/8/2022
293370,16,0.87,10/8/2022
263825,16,27.57,10/8/2022
293820,16,0.2,10/8/2022
260646,16,0.13,10/8/2022
279482,16,67.88,10/8/2022
261682,16,13.58,10/8/2022
280724,16,70.17,10/8/2022
284531,16,29.22,10/8/2022
293786,16,1.62,10/8/2022
292882,16,32.68,10/8/2022
291606,16,24.73,10/8/2022
272510,16,15.95,10/8/2022
293852,16,0.05,10/8/2022
272909,16,2.37,10/8/2022
286826,16,26.12,10/8/2022
278459,16,0.05,10/8/2022
269526,16,16.23,10/8/2022
293871,16,0.32,10/8/2022
293877,16,6.8,10/8/2022
293885,16,0.65,10/9/2022
272909,16,142.98,10/9/2022
279482,16,67.57,10/9/2022
263825,16,20.83,10/9/2022
293902,16,0.12,10/9/2022
261682,16,65.3,10/9/2022
293908,16,0.08,10/9/2022
293907,16,11.78,10/9/2022
291606,16,12.12,10/9/2022
293913,16,2.78,10/9/2022
282954,16,0.12,10/9/2022
291177,16,102.12,10/9/2022
283887,16,47.55,10/9/2022
292882,16,39.1,10/9/2022
293939,16,0.05,10/9/2022
268113,16,0.05,10/9/2022
293949,16,30.15,10/9/2022
277609,16,0.12,10/9/2022
278459,16,0.1,10/9/2022
286826,16,12.77,10/9/2022
279228,16,14.65,10/9/2022
293982,16,0.08,10/9/2022
290746,16,27.37,10/9/2022
282121,16,0.05,10/9/2022
272510,16,61.55,10/9/2022
293156,16,43.63,10/9/2022
293994,16,42.37,10/9/2022
293996,16,2.63,10/9/2022
293156,16,62.15,10/10/2022
294007,16,2.87,10/10/2022
282121,16,35.88,10/10/2022
261682,16,103.58,10/10/2022
294031,16,0.1,10/10/2022
293214,16,63.53,10/10/2022
292634,16,14.37,10/10/2022
292720,16,0.05,10/10/2022
294064,16,0.22,10/10/2022
268113,16,41.53,10/10/2022
281608,16,0.12,10/10/2022
294076,16,36.95,10/10/2022
279482,16,93.62,10/10/2022
260646,16,10.75,10/10/2022
294084,16,0.58,10/10/2022
290746,16,82.57,10/10/2022
278459,16,0.72,10/10/2022
293820,16,20.88,10/10/2022
282430,16,9.05,10/10/2022
273841,16,78.13,10/10/2022
286826,16,50.1,10/10/2022
292406,16,125.73,10/10/2022
293773,16,0.38,10/10/2022
279228,16,20.87,10/10/2022
294112,16,0.18,10/10/2022
272510,16,18.43,10/10/2022
291606,16,8.47,10/10/2022
266001,16,70.5,10/10/2022
292882,16,32.3,10/10/2022
292979,16,0.17,10/10/2022
294153,16,1.35,10/10/2022
271519,16,5.92,10/10/2022
263496,16,5.42,10/10/2022
261072,16,9.07,10/10/2022
266001,16,9.8,10/11/2022
294189,16,42.08,10/11/2022
282121,16,12.82,10/11/2022
293156,16,68.77,10/11/2022
265588,16,57.08,10/11/2022
271519,16,4.68,10/11/2022
290746,16,43.83,10/11/2022
281608,16,21.8,10/11/2022
292406,16,54.63,10/11/2022
291323,16,20.6,10/11/2022
279482,16,56.98,10/11/2022
294266,16,13.85,10/11/2022
274564,16,102.48,10/11/2022
291177,16,63.9,10/11/2022
279228,16,15.88,10/11/2022
292882,16,29.88,10/11/2022
282977,16,19.77,10/11/2022
273841,16,47.07,10/11/2022
272838,16,2.37,10/11/2022
291412,16,0.32,10/11/2022
291606,16,0.1,10/11/2022
272510,16,17.48,10/11/2022
272261,16,3.63,10/11/2022
275624,16,2.87,10/11/2022
294310,16,0.2,10/11/2022
275100,16,21.48,10/11/2022
277609,16,52.53,10/11/2022
276788,16,7.9,10/12/2022
263496,16,0.13,10/12/2022
265588,16,71.03,10/12/2022
271519,16,18.85,10/12/2022
294341,16,0.12,10/12/2022
294343,16,210.5,10/12/2022
274564,16,84.02,10/12/2022
266001,16,98.3,10/12/2022
292924,16,38.15,10/12/2022
293693,16,4.08,10/12/2022
275100,16,3.3,10/12/2022
293214,16,39.65,10/12/2022
279562,16,0.6,10/12/2022
272887,16,13.73,10/12/2022
291606,16,42.23,10/12/2022
294373,16,1.1,10/12/2022
279228,16,18.95,10/12/2022
292979,16,0.1,10/12/2022
294388,16,0.17,10/12/2022
294392,16,0.13,10/12/2022
294394,16,0.38,10/12/2022
282977,16,1.03,10/12/2022
272261,16,42.05,10/12/2022
278875,16,12.17,10/12/2022
292882,16,12.22,10/12/2022
294424,16,41.95,10/12/2022
293156,16,30.85,10/12/2022
278459,16,150.33,10/12/2022
294302,16,11.63,10/12/2022
289235,16,38.9,10/12/2022
272838,16,49.37,10/12/2022
290746,16,23.47,10/12/2022
272510,16,16,10/12/2022
259283,16,0.23,10/12/2022
294471,16,19.6,10/12/2022
294473,16,0.33,10/12/2022
294478,16,0.57,10/12/2022
289235,16,7.65,10/13/2022
276788,16,0.15,10/13/2022
284283,16,0.33,10/13/2022
282758,16,15,10/13/2022
294487,16,3.1,10/13/2022
271519,16,1.62,10/13/2022
282643,16,1.92,10/13/2022
292924,16,65.15,10/13/2022
292967,16,0.05,10/13/2022
293214,16,72.25,10/13/2022
277398,16,17.68,10/13/2022
275100,16,22.33,10/13/2022
294020,16,16.47,10/13/2022
291323,16,28.15,10/13/2022
283887,16,48.52,10/13/2022
294529,16,4.43,10/13/2022
272261,16,25.88,10/13/2022
292634,16,1.78,10/13/2022
279228,16,17.32,10/13/2022
292979,16,0.65,10/13/2022
273841,16,60.67,10/13/2022
294577,16,0.63,10/13/2022
294471,16,2.87,10/13/2022
294591,16,0.68,10/13/2022
272838,16,14.22,10/13/2022
291606,16,7.73,10/13/2022
294590,16,0.72,10/13/2022
272510,16,15.12,10/13/2022
263496,16,1.83,10/13/2022
278459,16,76.73,10/13/2022
260980,16,15.07,10/13/2022
294610,16,0.15,10/13/2022
293156,16,30.5,10/13/2022
293607,16,0.07,10/13/2022
294625,16,0.18,10/13/2022
277609,16,3.73,10/13/2022
277609,16,36.43,10/14/2022
276788,16,22.88,10/14/2022
261608,16,27.75,10/14/2022
294020,16,19.4,10/14/2022
292818,16,0.7,10/14/2022
294193,16,1.25,10/14/2022
292924,16,96.17,10/14/2022
294652,16,38.78,10/14/2022
273329,16,0.57,10/14/2022
279228,16,16.38,10/14/2022
289323,16,3.6,10/14/2022
281608,16,0.18,10/14/2022
272887,16,10.65,10/14/2022
283887,16,22,10/14/2022
277398,16,4.3,10/14/2022
278972,16,0.08,10/14/2022
292967,16,39.72,10/14/2022
279413,16,0.27,10/14/2022
291177,16,15.93,10/14/2022
293962,16,9.72,10/14/2022
294717,16,1,10/14/2022
278851,16,16.67,10/14/2022
293156,16,29.78,10/14/2022
291606,16,0.13,10/14/2022
278459,16,129.65,10/14/2022
288923,16,12.37,10/14/2022
292979,16,3.95,10/14/2022
261777,16,0.5,10/14/2022
292496,16,11.88,10/14/2022
275100,16,1.17,10/14/2022
272261,16,6.62,10/14/2022
294760,16,2.88,10/14/2022
263496,16,3.02,10/14/2022
290465,16,12.37,10/15/2022
276788,16,18.22,10/15/2022
293962,16,102.08,10/15/2022
270245,16,36.48,10/15/2022
294652,16,12.55,10/15/2022
268287,16,1,10/15/2022
272887,16,10.12,10/15/2022
291177,16,16.52,10/15/2022
275100,16,22.37,10/15/2022
292882,16,41.17,10/15/2022
283887,16,85.78,10/15/2022
294807,16,45.4,10/15/2022
294471,16,0.2,10/15/2022
294811,16,0.77,10/15/2022
274564,16,93.25,10/15/2022
277398,16,0.1,10/15/2022
272261,16,22.17,10/15/2022
294822,16,36.15,10/15/2022
279228,16,16,10/15/2022
293214,16,12.45,10/15/2022
290953,16,18.15,10/15/2022
294831,16,2.03,10/15/2022
291606,16,31.63,10/15/2022
286826,16,32.97,10/15/2022
294862,16,0.12,10/15/2022
278459,16,66.27,10/15/2022
268825,16,57.9,10/15/2022
282121,16,9.05,10/15/2022
268825,16,100.55,10/16/2022
282121,16,22.07,10/16/2022
293156,16,92.38,10/16/2022
294760,16,11.65,10/16/2022
282430,16,0.27,10/16/2022
293962,16,347.43,10/16/2022
293214,16,20.18,10/16/2022
277398,16,42.17,10/16/2022
292818,16,24.45,10/16/2022
291606,16,29.4,10/16/2022
275624,16,0.17,10/16/2022
266012,16,1.25,10/16/2022
279228,16,19.4,10/16/2022
294807,16,5.13,10/16/2022
275100,16,93.83,10/16/2022
283887,16,0.05,10/16/2022
294773,16,0.13,10/16/2022
274564,16,22.78,10/16/2022
291122,16,0.1,10/16/2022
278129,16,29.52,10/16/2022
286826,16,61.52,10/16/2022
287238,16,7.02,10/16/2022
272261,16,0.55,10/16/2022
268985,16,2.27,10/16/2022
294940,16,0.52,10/16/2022
278459,16,26.72,10/16/2022
278851,16,30.72,10/16/2022
277285,16,2.62,10/16/2022
294822,16,0.72,10/16/2022
270009,16,12.65,10/16/2022
290465,16,30.8,10/16/2022
294975,16,0.32,10/16/2022
293962,16,173.43,10/17/2022
282643,16,0.77,10/17/2022
284241,16,25.57,10/17/2022
282758,16,37.87,10/17/2022
289244,16,123.92,10/17/2022
293639,16,46.27,10/17/2022
295010,16,18.57,10/17/2022
290465,16,0.08,10/17/2022
287238,16,87.62,10/17/2022
283887,16,35.18,10/17/2022
295030,16,37.72,10/17/2022
274564,16,104.08,10/17/2022
293214,16,7.68,10/17/2022
266001,16,0.68,10/17/2022
291606,16,26.17,10/17/2022
279228,16,16.12,10/17/2022
295071,16,8.95,10/17/2022
279482,16,57.85,10/17/2022
289609,16,37.95,10/17/2022
278459,16,74.07,10/17/2022
292882,16,31.18,10/17/2022
273841,16,36.45,10/17/2022
293156,16,46.25,10/17/2022
260684,16,11,10/17/2022
294872,16,0.05,10/17/2022
272909,16,44.05,10/17/2022
277609,16,53.07,10/17/2022
270009,16,6.85,10/17/2022
277398,16,1.63,10/18/2022
279482,16,0.37,10/18/2022
277834,16,47.38,10/18/2022
279390,16,13.12,10/18/2022
294644,16,2.68,10/18/2022
294343,16,99.72,10/18/2022
289244,16,25.32,10/18/2022
295137,16,0.22,10/18/2022
295071,16,1.62,10/18/2022
281608,16,11.47,10/18/2022
293239,16,0.78,10/18/2022
279228,16,22.52,10/18/2022
291061,16,34.57,10/18/2022
295010,16,21.7,10/18/2022
274564,16,164.7,10/18/2022
287238,16,105.7,10/18/2022
285352,16,2.78,10/18/2022
291606,16,10.92,10/18/2022
295127,16,39.72,10/18/2022
281501,16,0.23,10/18/2022
295187,16,2.78,10/18/2022
292882,16,41.42,10/18/2022
295198,16,5.4,10/18/2022
295199,16,0.05,10/18/2022
295203,16,0.58,10/18/2022
273841,16,35.67,10/18/2022
293156,16,61.73,10/18/2022
295221,16,0.17,10/18/2022
295177,16,7.05,10/18/2022
292496,16,32.67,10/18/2022
282758,16,14.8,10/18/2022
282575,16,45.67,10/18/2022
295251,16,0.87,10/18/2022
270009,16,1.55,10/18/2022
295253,16,10.35,10/18/2022
295253,16,2.08,10/19/2022
277834,16,61.57,10/19/2022
289601,16,0.15,10/19/2022
293156,16,6.9,10/19/2022
295258,16,0.28,10/19/2022
270009,16,9.45,10/19/2022
294644,16,7.2,10/19/2022
295263,16,39.87,10/19/2022
273329,16,30.75,10/19/2022
276788,16,31.75,10/19/2022
293902,16,45.93,10/19/2022
282758,16,14.3,10/19/2022
282643,16,2.78,10/19/2022
295221,16,32.57,10/19/2022
295275,16,0.15,10/19/2022
285352,16,20.92,10/19/2022
295276,16,0.07,10/19/2022
287238,16,74.25,10/19/2022
272887,16,26,10/19/2022
282575,16,43.05,10/19/2022
295010,16,11.65,10/19/2022
292496,16,32.27,10/19/2022
293639,16,6.28,10/19/2022
268113,16,9.22,10/19/2022
278972,16,72.65,10/19/2022
279228,16,18.97,10/19/2022
291323,16,4.22,10/19/2022
291606,16,13.73,10/19/2022
292882,16,19.63,10/19/2022
292979,16,0.28,10/19/2022
295341,16,0.3,10/19/2022
272909,16,22.28,10/19/2022
295378,16,0.15,10/19/2022
295090,16,1.82,10/19/2022
277834,16,62.53,10/20/2022
289244,16,76.25,10/20/2022
277285,16,0.08,10/20/2022
291061,16,59.52,10/20/2022
282542,16,20.7,10/20/2022
265489,16,0.1,10/20/2022
279228,16,23.52,10/20/2022
292496,16,16.72,10/20/2022
278972,16,71.05,10/20/2022
294191,16,0.73,10/20/2022
285352,16,10.53,10/20/2022
287238,16,61.82,10/20/2022
295428,16,5.67,10/20/2022
295427,16,0.18,10/20/2022
295448,16,15.85,10/20/2022
289609,16,0.13,10/20/2022
291264,16,0.35,10/20/2022
295473,16,0.08,10/20/2022
292882,16,0.07,10/20/2022
284128,16,1.5,10/20/2022
279735,16,1.52,10/20/2022
278851,16,107.07,10/20/2022
263293,16,0.18,10/20/2022
279625,16,8.72,10/20/2022
294606,16,7.43,10/20/2022
295497,16,41.45,10/20/2022
295503,16,50.42,10/20/2022
293156,16,3.68,10/20/2022
282758,16,14.73,10/20/2022
282758,16,13.27,10/21/2022
295463,16,11.85,10/21/2022
295519,16,53,10/21/2022
277834,16,94.9,10/21/2022
295384,16,1.18,10/21/2022
287238,16,118.08,10/21/2022
276788,16,16.72,10/21/2022
282643,16,2.7,10/21/2022
272906,16,0.5,10/21/2022
295528,16,0.63,10/21/2022
291061,16,37.17,10/21/2022
295221,16,0.08,10/21/2022
272887,16,16.5,10/21/2022
284128,16,13.08,10/21/2022
278972,16,52.3,10/21/2022
295548,16,0.98,10/21/2022
291264,16,115.25,10/21/2022
287490,16,5.52,10/21/2022
295567,16,10.9,10/21/2022
278851,16,67.83,10/21/2022
285352,16,27.08,10/21/2022
288385,16,0.07,10/21/2022
295497,16,47.73,10/21/2022
293156,16,9.38,10/21/2022
292496,16,20.78,10/21/2022
279228,16,18.42,10/21/2022
295628,16,0.23,10/21/2022
294760,16,10.43,10/21/2022
295643,16,0.27,10/21/2022
294975,16,1.62,10/21/2022
276788,16,14.98,10/22/2022
295519,16,28.2,10/22/2022
295650,16,5.7,10/22/2022
265489,16,1.1,10/22/2022
295661,16,2.93,10/22/2022
277834,16,64.53,10/22/2022
292625,16,21.92,10/22/2022
285352,16,4.2,10/22/2022
275103,16,0.1,10/22/2022
292496,16,38.3,10/22/2022
262641,16,1.03,10/22/2022
295682,16,0.48,10/22/2022
292720,16,0.15,10/22/2022
288923,16,37.12,10/22/2022
295698,16,0.05,10/22/2022
295705,16,4.18,10/22/2022
279228,16,20.02,10/22/2022
295463,16,0.25,10/22/2022
292819,16,44.05,10/22/2022
294760,16,11.82,10/22/2022
295719,16,0.08,10/22/2022
295718,16,0.85,10/22/2022
282977,16,25.57,10/22/2022
295106,16,137.4,10/22/2022
293156,16,2.57,10/22/2022
269847,16,0.5,10/22/2022
268926,16,24.17,10/22/2022
290152,16,1.92,10/22/2022
295735,16,13.93,10/22/2022
289047,16,3.07,10/22/2022
282121,16,20.72,10/22/2022
282121,16,8.87,10/23/2022
261608,16,84.62,10/23/2022
268926,16,27.05,10/23/2022
277834,16,104.82,10/23/2022
295769,16,0.25,10/23/2022
282977,16,55.87,10/23/2022
295772,16,39.82,10/23/2022
292496,16,5.98,10/23/2022
292625,16,19.02,10/23/2022
291606,16,62.23,10/23/2022
285352,16,3.63,10/23/2022
295791,16,0.27,10/23/2022
295010,16,0.27,10/23/2022
291024,16,36.47,10/23/2022
279228,16,25.58,10/23/2022
295811,16,3.38,10/23/2022
283887,16,61.58,10/23/2022
277499,16,0.07,10/23/2022
259961,16,0.05,10/23/2022
295497,16,41.6,10/23/2022
262641,16,5.18,10/23/2022
289270,16,11.95,10/23/2022
276586,16,0.23,10/23/2022
292819,16,44.52,10/23/2022
292882,16,17.13,10/23/2022
292979,16,0.65,10/23/2022
290226,16,16.25,10/23/2022
295847,16,0.17,10/23/2022
295756,16,0.07,10/23/2022
269512,16,28.33,10/23/2022
295262,16,2.68,10/23/2022
293156,16,42.03,10/23/2022
295880,16,0.17,10/23/2022
293156,16,49.2,10/24/2022
295881,16,2.25,10/24/2022
282121,16,30.18,10/24/2022
295880,16,32.43,10/24/2022
292491,16,42.43,10/24/2022
277499,16,3.5,10/24/2022
291606,16,4.25,10/24/2022
265489,16,4.6,10/24/2022
268926,16,2.98,10/24/2022
285352,16,4.28,10/24/2022
295906,16,0.12,10/24/2022
277398,16,1.63,10/24/2022
262641,16,16.23,10/24/2022
279228,16,21.23,10/24/2022
292819,16,51.33,10/24/2022
283576,16,22,10/24/2022
295915,16,0.05,10/24/2022
295922,16,0.17,10/24/2022
291264,16,164.43,10/24/2022
288923,16,46.6,10/24/2022
278972,16,30.38,10/24/2022
295948,16,38.7,10/24/2022
295949,16,1.08,10/24/2022
292013,16,0.07,10/24/2022
292939,16,2.83,10/24/2022
275637,16,4.3,10/24/2022
295979,16,2.52,10/24/2022
292496,16,35.27,10/24/2022
272909,16,19.53,10/24/2022
278459,16,2.5,10/24/2022
261590,16,6.02,10/24/2022
292882,16,16.87,10/24/2022
295497,16,38.23,10/24/2022
296000,16,11.87,10/24/2022
296008,16,0.07,10/24/2022
267203,16,8.7,10/24/2022
296020,16,46.05,10/24/2022
268926,16,3.98,10/25/2022
292491,16,40.07,10/25/2022
295106,16,38.47,10/25/2022
282758,16,5.03,10/25/2022
258916,16,0.27,10/25/2022
285352,16,42.22,10/25/2022
296048,16,1.4,10/25/2022
271098,16,22.95,10/25/2022
291264,16,28.08,10/25/2022
287238,16,55.75,10/25/2022
292496,16,17.47,10/25/2022
292819,16,37.23,10/25/2022
